# file...... Meter_645_B_Power.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_645_B:measured_power,xfmr_meter_645_B_1:measured_power,xfmr_meter_645_B_2:measured_power,xfmr_meter_645_B_3:measured_power,xfmr_meter_645_B_4:measured_power,xfmr_meter_645_B_5:measured_power,house_meter_645_B_1:measured_power,house_meter_645_B_2:measured_power,house_meter_645_B_3:measured_power,house_meter_645_B_4:measured_power,house_meter_645_B_5:measured_power,house_meter_645_B_6:measured_power,house_meter_645_B_7:measured_power,house_meter_645_B_8:measured_power,house_meter_645_B_9:measured_power,house_meter_645_B_10:measured_power,house_meter_645_B_11:measured_power,house_meter_645_B_12:measured_power,house_meter_645_B_13:measured_power,house_meter_645_B_14:measured_power,house_meter_645_B_15:measured_power,house_meter_645_B_16:measured_power,house_meter_645_B_17:measured_power,house_meter_645_B_18:measured_power,house_meter_645_B_19:measured_power,house_meter_645_B_20:measured_power,house_meter_645_B_21:measured_power,house_meter_645_B_22:measured_power,house_meter_645_B_23:measured_power
2021-01-11 15:45:00 PST,+58728.9+191.046j,+4123.06+3.38092j,+7689.23+11.1958j,+20324.7+86.3392j,+21267.5+84.4232j,+5323.99+5.19224j,+320.021+0.00147302d,+280.016+0.00128886d,+1720.59+0.00792415d,+440.039+0.00202555d,+400.032+0.00184136d,+240.012+0.00110471d,+320.021+0.00147302d,+400.032+0.00184136d,+560.063+0.00257982d,+640.082+0.00294851d,+800.128+0.00368599d,+640.082+0.00294851d,+760.116+0.0035016d,+1320.35+0.00608378d,+680.093+0.00313286d,+2281.04+0.0105144d,+880.156+0.00406411d,+760.116+0.00350966d,+1440.42+0.00665261d,+840.142+0.00387928d,+4924.89+0.0227777d,+640.082+0.00295529d,+1440.42+0.00665261d
2021-01-11 16:00:00 PST,+103560+839.275j,+3402.24+2.37146j,+7169.32+10.2735j,+27539.8+152.527j,+59921.9+666.044j,+5524.52+5.69408j,+320.021+0.00147753d,+160.005+0.000738695d,+1560.49+0.00720837d,+160.005+0.000738695d,+320.021+0.00147753d,+240.012+0.0011081d,+440.039+0.00203175d,+200.008+0.000923391d,+560.063+0.00258783d,+480.046+0.00221803d,+400.032+0.00184827d,+640.082+0.00295766d,+760.116+0.00351247d,+840.142+0.0038824d,+480.046+0.00221803d,+3001.82+0.0138838d,+840.143+0.00389687d,+520.055+0.00241188d,+1120.25+0.00519671d,+600.073+0.00278307d,+4724.52+0.0219484d,+4484.07+0.0208293d,+4684.44+0.0217619d
2021-01-11 16:15:00 PST,+60893.7+250.978j,+1680.43+0.528223j,+5725.12+6.1975j,+19552.1+77.2374j,+29412.6+162.564j,+4522.93+3.76141j,+280.016+0.00128463d,+120.003+0.000550503d,+440.039+0.00201889d,+160.005+0.000734021d,+160.005+0.000734021d,+160.005+0.000734021d,+240.012+0.00110108d,+120.003+0.000550503d,+560.063+0.00257155d,+480.046+0.00220408d,+440.039+0.00202036d,+280.016+0.00128556d,+1040.22+0.00477712d,+920.169+0.00422561d,+400.032+0.00183665d,+1600.51+0.00735188d,+520.054+0.0023938d,+440.039+0.00202543d,+800.128+0.00368339d,+480.046+0.00220961d,+4924.87+0.0227092d,+5284.35+0.0189048d,+440.039+0.00202543d
2021-01-11 16:30:00 PST,+72763.4+327.817j,+3321.65+2.06446j,+7609.54+11.1766j,+27462.5+152.896j,+28764.5+154.973j,+5604.55+5.8129j,+640.082+0.00295047d,+360.026+0.00165936d,+520.054+0.00239709d,+200.008+0.000921779d,+200.008+0.000921779d,+600.072+0.002766d,+600.072+0.002766d,+200.008+0.000921779d,+560.063+0.00258355d,+680.093+0.00313739d,+480.046+0.00221436d,+360.026+0.00166065d,+2441.2+0.0112697d,+1120.25+0.00516884d,+480.046+0.00221436d,+1480.44+0.00683174d,+560.063+0.00259292d,+720.105+0.00333408d,+880.156+0.00407538d,+560.063+0.00259292d,+5205.47+0.024145d,+9569.6+0.0230227d,+600.073+0.00277819d
2021-01-11 16:45:00 PST,+70606.7+278.033j,+8329.99+12.8062j,+7007.99+9.43519j,+21850.2+96.7195j,+27973.5+152.797j,+5444.41+5.52759j,+960.185+0.00442608d,+1320.35+0.00608718d,+600.072+0.0027657d,+760.116+0.00350356d,+1120.25+0.00516426d,+1240.31+0.00571798d,+1520.46+0.00701032d,+800.129+0.00368804d,+760.116+0.00350272d,+440.039+0.0020275d,+520.054+0.00239625d,+600.072+0.00276504d,+2401.16+0.0110722d,+800.128+0.00368716d,+640.082+0.00294944d,+840.142+0.00387161d,+920.17+0.00425201d,+720.104+0.00332726d,+840.142+0.00388208d,+760.116+0.00351219d,+5325.72+0.0246533d,+4322.87+0.0152204d,+560.063+0.00258762d
2021-01-11 17:00:00 PST,+80718.3+374.146j,+10295.2+19.5687j,+10299.6+21.3377j,+18991.4+74.4869j,+36608.3+253.876j,+4523.11+3.84836j,+1360.37+0.00628772d,+1440.42+0.0066579d,+560.063+0.00258781d,+1720.6+0.00795384d,+1400.39+0.00647281d,+1360.37+0.00628772d,+1400.39+0.00647281d,+1040.22+0.00480732d,+3242.12+0.0149966d,+480.046+0.00221802d,+520.054+0.00240291d,+360.026+0.00166339d,+3482.44+0.0161098d,+800.129+0.00369741d,+600.072+0.00277272d,+800.129+0.00369741d,+920.171+0.00425908d,+600.073+0.00277712d,+800.129+0.00370328d,+560.063+0.00259192d,+1280.33+0.00592696d,+7567.86+0.0238451d,+560.063+0.00259192d
2021-01-11 17:15:00 PST,+95672.1+600.092j,+9493.21+16.7418j,+8732.19+14.5711j,+24455.3+130.216j,+48066.5+432.4j,+4923.58+4.51537j,+1360.37+0.00628095d,+1080.23+0.00498697d,+840.142+0.00387819d,+1160.27+0.00535663d,+1800.65+0.00831523d,+1040.22+0.00480215d,+1760.62+0.00813025d,+440.039+0.00203094d,+2681.45+0.0123853d,+880.156+0.0040624d,+520.054+0.00239999d,+320.021+0.00147674d,+1400.39+0.00646495d,+880.156+0.0040624d,+1240.31+0.00572554d,+800.129+0.00369292d,+1480.44+0.00685436d,+720.105+0.00333302d,+1000.2+0.00462998d,+560.063+0.0025921d,+1000.2+0.00462998d,+6769.15+0.0310388d,+560.063+0.0025921d
2021-01-11 17:30:00 PST,+91632.2+565.264j,+7207.51+9.61682j,+8811.36+14.4283j,+23993.2+118.579j,+47136.1+417.349j,+4482.91+3.72201j,+960.186+0.00443681d,+1000.2+0.00462179d,+440.039+0.0020329d,+1000.2+0.00462179d,+1080.23+0.00499177d,+1080.23+0.00499177d,+1160.27+0.00536179d,+480.046+0.00221776d,+1400.39+0.00647395d,+1000.2+0.00462313d,+520.054+0.00240333d,+480.046+0.00221841d,+1600.52+0.0073997d,+1240.31+0.00573352d,+1280.33+0.00591861d,+1280.33+0.00591861d,+1560.49+0.00723457d,+1280.33+0.00593505d,+1120.25+0.00519267d,+1160.27+0.00537825d,+3562.57+0.0165297d,+3802.92+0.0176467d,+600.073+0.00278091d
2021-01-11 17:45:00 PST,+90868.1+567.001j,+7608.38+10.7135j,+7929.15+11.6535j,+20948.7+83.2987j,+48856.3+454.109j,+5524.41+5.64351j,+1120.25+0.00517096d,+1040.22+0.00480137d,+400.032+0.00184597d,+1040.22+0.00480137d,+1200.29+0.00554058d,+1160.27+0.00535576d,+1120.25+0.00517096d,+520.054+0.00239993d,+1200.29+0.0055409d,+880.156+0.00406254d,+560.063+0.00258475d,+720.104+0.00332358d,+1680.57+0.00775951d,+1000.2+0.00461686d,+1080.23+0.00498645d,+800.129+0.00369304d,+1960.78+0.0090758d,+1520.47+0.0070365d,+840.142+0.00388699d,+2241.01+0.0103741d,+1360.37+0.0062952d,+4203.57+0.0194746d,+3242.12+0.0150145d
2021-01-11 18:00:00 PST,+97314.3+647.693j,+8450.23+13.189j,+7127.77+9.58252j,+26127.2+137.872j,+49963.2+479.393j,+5644.55+5.8805j,+1200.29+0.0055515d,+1160.27+0.00536632d,+480.046+0.00221963d,+1080.24+0.00499598d,+1160.27+0.00536632d,+1400.4+0.00647753d,+1040.22+0.00481083d,+920.171+0.00425543d,+1440.42+0.00666116d,+720.104+0.00332913d,+720.104+0.00332913d,+360.026+0.0016642d,+1800.65+0.00832826d,+760.116+0.00351417d,+640.082+0.00295908d,+680.093+0.0031441d,+2441.21+0.0113331d,+1040.22+0.0048264d,+800.129+0.00371208d,+3642.68+0.0169191d,+1040.22+0.0048264d,+9819.56+0.0457233d,+680.093+0.00315504d
2021-01-11 18:15:00 PST,+110290+825.324j,+9693.49+17.4101j,+6886.83+8.79617j,+32013.2+200.341j,+55488.6+589.279j,+6205.71+7.20716j,+1080.24+0.00501596d,+1520.47+0.00706139d,+560.063+0.00260005d,+1320.35+0.00613151d,+1240.31+0.00575963d,+1280.33+0.00594557d,+1240.31+0.00575963d,+1440.42+0.00668941d,+1160.27+0.00538502d,+760.117+0.00352726d,+920.171+0.00427025d,+600.073+0.00278441d,+1160.27+0.00538502d,+960.186+0.00445602d,+720.105+0.00334153d,+600.073+0.00278441d,+2601.38+0.0121363d,+1040.22+0.00484992d,+880.157+0.00410338d,+4043.32+0.0188746d,+1040.22+0.00484992d,+7772.3+0.0363371d,+5526.21+0.0258125d
2021-01-11 18:30:00 PST,+111629+835.944j,+9813.7+17.8009j,+10296.6+20.2038j,+26362.3+137.829j,+57907.2+647.926j,+7247.9+9.88204j,+1320.35+0.00613371d,+1400.4+0.00650577d,+800.13+0.00371623d,+1200.29+0.0055757d,+1080.24+0.00501776d,+1320.35+0.00613371d,+1200.29+0.0055757d,+1480.44+0.00687786d,+960.187+0.0044603d,+920.171+0.00427435d,+800.13+0.00371656d,+560.063+0.00260121d,+2881.68+0.0133965d,+1000.2+0.00464626d,+1200.29+0.00557619d,+1960.78+0.00911198d,+2681.46+0.0125016d,+1160.27+0.00540611d,+3481.65+0.01091d,+1560.49+0.00727206d,+920.172+0.00428698d,+8093.33+0.0378162d,+760.117+0.00354107d
2021-01-11 18:45:00 PST,+99648.3+591.586j,+8771.04+14.2418j,+10137.6+20.1548j,+28976.2+161.743j,+45035.7+385.407j,+6726.52+8.3866j,+1160.27+0.00538071d,+1200.29+0.00556638d,+440.039+0.00204007d,+1160.27+0.00538071d,+1200.29+0.00556638d,+1320.35+0.00612347d,+1080.24+0.00500938d,+1200.29+0.00556638d,+1000.2+0.00463925d,+960.186+0.00445357d,+640.083+0.00296847d,+360.026+0.00166948d,+3602.62+0.0167277d,+800.129+0.00371095d,+840.143+0.00389659d,+1920.75+0.00891233d,+2000.81+0.00931628d,+920.172+0.00428267d,+5003.83+0.0175796d,+1280.33+0.0059598d,+1320.35+0.0061462d,+7972.92+0.0372142d,+4484.08+0.0209001d
2021-01-11 19:00:00 PST,+119800+880.603j,+8891.19+14.5844j,+10818.3+22.302j,+52359.6+542.476j,+38354.9+282.1j,+9373.75+16.7365j,+1040.22+0.00482879d,+1240.31+0.0057581d,+1000.2+0.00464295d,+1120.25+0.00520048d,+920.171+0.00427131d,+1360.37+0.00631579d,+1080.24+0.00501463d,+1120.25+0.00520048d,+1480.44+0.00687599d,+1080.24+0.0050164d,+1320.35+0.00613204d,+640.083+0.00297189d,+1200.29+0.00557418d,+3641.83+0.0115583d,+640.083+0.00297189d,+800.129+0.00371522d,+1760.63+0.00824129d,+680.094+0.00318203d,+4803.25+0.0155386d,+1320.36+0.0061793d,+6448.49+0.0302424d,+8454.62+0.0396834d,+17462.6+0.0822684d
2021-01-11 19:15:00 PST,+126331+905.011j,+10295.3+19.6891j,+11540.6+25.291j,+47364.2+448.908j,+44866.9+380.447j,+12262.4+28.1885j,+1160.27+0.00539348d,+1240.31+0.00576573d,+880.157+0.00409091d,+1040.22+0.00483518d,+1960.78+0.00911756d,+1560.49+0.00725507d,+1000.2+0.0046491d,+1440.42+0.0066965d,+1000.2+0.00465016d,+1040.22+0.00483629d,+2120.91+0.00986506d,+480.047+0.00223137d,+1160.27+0.00539471d,+3641.67+0.010548d,+1120.25+0.00520856d,+960.187+0.00446405d,+1360.38+0.00636763d,+1040.22+0.00486841d,+4883.1+0.0145967d,+1120.26+0.00524316d,+7050.16+0.0330771d,+7451.35+0.0349651d,+17986.4+0.0847669d
2021-01-11 19:30:00 PST,+130427+1001.67j,+13265.5+32.6694j,+12545.1+30.1448j,+44064.2+401.654j,+52701+523.023j,+7848.96+11.4475j,+2120.91+0.00984211d,+2321.09+0.0107719d,+880.156+0.00408233d,+2080.88+0.00965618d,+1480.44+0.00686824d,+1200.29+0.0055679d,+1280.33+0.00593938d,+1880.71+0.00872664d,+1000.2+0.00463874d,+920.171+0.00426744d,+1480.44+0.00686734d,+640.083+0.00296815d,+1480.44+0.00686734d,+4922.45+0.0114396d,+1120.25+0.00519577d,+960.186+0.00445309d,+1120.25+0.00522605d,+1080.24+0.00503928d,+1280.21+0.00373304d,+1200.29+0.00559961d,+8695.41+0.04069d,+2281.06+0.0106463d,+17905.6+0.0841061d
2021-01-11 19:45:00 PST,+137520+1133.75j,+13666.7+34.5684j,+12302.5+28.334j,+47954.6+467.92j,+54823.2+585.566j,+8771.17+14.3035j,+1480.44+0.00687775d,+1880.72+0.00873872d,+2321.09+0.0107868d,+1160.27+0.00538962d,+2800.89+0.00727516d,+1440.42+0.0066917d,+840.143+0.00390207d,+1720.6+0.00799423d,+1240.31+0.00576016d,+920.171+0.00427284d,+1440.42+0.00669003d,+880.157+0.00408696d,+2080.88+0.00966714d,+3641.35+0.00848923d,+1120.25+0.00520235d,+960.186+0.00445872d,+1120.26+0.00523672d,+800.13+0.00373978d,+1440.42+0.00673425d,+960.188+0.00448818d,+10743.6+0.0504197d,+7250.73+0.033979d,+18147.5+0.0854262d
2021-01-11 20:00:00 PST,+137721+1170.5j,+16285+51.9416j,+9693.39+17.385j,+45819.6+436.716j,+57870.9+649.214j,+8049.5+12.0947j,+960.187+0.00446856d,+1280.33+0.00595924d,+1000.2+0.00465486d,+920.172+0.00428227d,+6486.1+0.0216077d,+2200.98+0.0102482d,+2200.98+0.0102482d,+1200.29+0.00558652d,+1320.35+0.0061382d,+880.157+0.00409104d,+1480.44+0.00688289d,+1200.29+0.00557977d,+1560.49+0.00725529d,+920.133+0.00330682d,+1040.22+0.00483533d,+1280.33+0.00595204d,+1040.22+0.00486772d,+840.144+0.00393114d,+1680.58+0.00786633d,+1120.26+0.00524242d,+7090.27+0.0332612d,+3921.59+0.00932421d,+19760.2+0.0931816d
2021-01-11 20:15:00 PST,+119437+873.353j,+14034.4+38.9824j,+9452.67+16.508j,+32837.9+217.271j,+54860+585.476j,+8250.06+12.7375j,+1000.2+0.00465395d,+1200.29+0.00558542d,+1000.2+0.00465395d,+960.187+0.00446768d,+5965.41+0.0208168d,+1160.27+0.00539911d,+1000.2+0.00465395d,+1720.6+0.00800831d,+1160.27+0.00539458d,+960.187+0.00446394d,+1080.24+0.00502229d,+1040.22+0.00483617d,+1320.35+0.00613926d,+1200.29+0.00558073d,+1320.35+0.00613926d,+1360.37+0.00632545d,+960.187+0.0044832d,+1080.24+0.00504396d,+1280.33+0.00597876d,+1200.29+0.00560482d,+6288.06+0.0294233d,+8889.9+0.0255746d,+11627.6+0.0545274d
2021-01-11 20:30:00 PST,+110373+733.588j,+14071.5+37.9876j,+9773.89+17.7983j,+31987.6+206.184j,+48132.7+462.002j,+6405.97+7.64768j,+1040.22+0.00484354d,+1000.2+0.00465714d,+840.143+0.00391162d,+1080.24+0.00502996d,+4162.07+0.01144d,+1360.38+0.0063351d,+960.187+0.00447075d,+3602.64+0.0167923d,+840.143+0.00390854d,+1080.24+0.005026d,+1040.22+0.00483973d,+1000.2+0.00465347d,+1880.72+0.00875322d,+880.157+0.00409476d,+1400.4+0.00651645d,+1640.55+0.00763467d,+920.172+0.00429854d,+920.172+0.00429854d,+960.188+0.00448554d,+1360.38+0.00635607d,+9337.8+0.0437713d,+2040.75+0.0084819d,+9538.58+0.0447161d
2021-01-11 20:45:00 PST,+108037+775.198j,+9292.24+15.9189j,+9292.52+16.0334j,+29518+174.468j,+54688.9+561.51j,+5243.97+5.09845j,+1040.22+0.00482228d,+1600.52+0.00742141d,+920.171+0.00426555d,+960.186+0.00445112d,+1240.24+0.00445779d,+1040.22+0.00482228d,+1080.24+0.00500787d,+1400.4+0.00649295d,+1080.24+0.00500787d,+1360.37+0.00630728d,+1000.2+0.0046367d,+1080.24+0.00500787d,+1960.78+0.00909322d,+760.117+0.00352338d,+1000.2+0.0046367d,+1040.22+0.00482228d,+1080.24+0.00502649d,+1120.25+0.00521278d,+920.172+0.0042814d,+1160.27+0.00539908d,+7130.33+0.0332601d,+1840.69+0.00856761d,+6368.24+0.029696d
2021-01-11 21:00:00 PST,+107570+754.069j,+8770.94+14.2063j,+10575.9+20.6715j,+22842.9+99.8536j,+56482.1+600.536j,+8896.39+16.6746j,+1200.29+0.00556842d,+1240.31+0.00575417d,+1160.27+0.00538268d,+880.157+0.00408272d,+800.129+0.00371138d,+1080.24+0.00501121d,+1000.2+0.00463979d,+1400.4+0.00649728d,+1120.25+0.00519865d,+1200.29+0.00557026d,+1320.35+0.00612773d,+1160.27+0.00538445d,+1920.75+0.00891631d,+1280.33+0.00594189d,+1440.42+0.00668528d,+1120.25+0.00519865d,+1560.49+0.00725921d,+3562.57+0.0165861d,+1200.29+0.00558279d,+1320.35+0.00614152d,+6448.44+0.0300569d,+2761.55+0.0128526d,+4203.58+0.0195755d
2021-01-11 21:15:00 PST,+109250+699.252j,+8851.34+14.5248j,+9573.19+16.9593j,+29906.9+172.798j,+50012.1+467.792j,+10905.1+25.2134j,+2360.57+0.0055056d,+1080.24+0.00500038d,+920.171+0.00425917d,+920.171+0.00425917d,+360.021+0.00133696d,+1000.2+0.00462976d,+1040.22+0.00481506d,+1160.27+0.00537104d,+1080.24+0.00500104d,+1040.22+0.0048157d,+1200.29+0.00555711d,+600.073+0.00277755d,+1120.25+0.00518638d,+1320.35+0.00611326d,+1480.44+0.00685493d,+1720.6+0.0079677d,+1240.31+0.00576391d,+2601.37+0.0120956d,+840.143+0.00390363d,+1360.37+0.00632216d,+5967.22+0.0277838d,+3202.08+0.0148923d,+7531.51+0.0350895d
2021-01-11 21:30:00 PST,+108631+723.258j,+10498.4+21.4414j,+9452.86+16.5609j,+26885.7+142.636j,+52897.8+524.639j,+8894.6+15.9504j,+4242.33+0.0126058d,+960.186+0.00445462d,+1040.22+0.00482607d,+960.186+0.00445462d,+240.012+0.00111317d,+1000.2+0.00464034d,+880.157+0.0040832d,+1160.27+0.00538332d,+1040.22+0.00482515d,+1200.29+0.00556802d,+800.129+0.00371111d,+960.186+0.00445377d,+1200.29+0.00556802d,+1160.27+0.00538229d,+1880.71+0.00872684d,+1200.29+0.00556802d,+1480.44+0.00689039d,+1040.22+0.0048406d,+840.143+0.00390924d,+1320.35+0.00614488d,+6568.77+0.0306361d,+1680.57+0.00782248d,+6288.03+0.0293234d
2021-01-11 21:45:00 PST,+112714+877.633j,+10698.1+21.8692j,+8610.78+13.7825j,+29517.4+174.281j,+59522+661.373j,+4363.57+3.85858j,+3601.98+0.0125924d,+920.171+0.00426787d,+1000.2+0.00463921d,+1120.25+0.00519629d,+400.032+0.00185501d,+1560.49+0.00723963d,+1160.27+0.00538201d,+920.171+0.00426787d,+1000.2+0.00463744d,+1200.29+0.00556561d,+760.117+0.00352394d,+960.186+0.00445184d,+1360.37+0.0063083d,+760.117+0.00352394d,+1760.63+0.00816566d,+800.129+0.0037095d,+1320.35+0.00614614d,+720.105+0.00335122d,+880.157+0.00409633d,+1040.22+0.00484159d,+8735.52+0.040786d,+6448.45+0.0300796d,+2040.84+0.00950275d
2021-01-11 22:00:00 PST,+64275.6+235.669j,+7568.66+10.7529j,+7688.42+10.8869j,+15800.4+47.9387j,+29174.2+161.969j,+4043.46+3.46448j,+2080.64+0.00710983d,+1240.31+0.00572784d,+880.156+0.00406403d,+880.156+0.00406403d,+320.021+0.00147733d,+720.104+0.0033248d,+1040.22+0.00480341d,+400.032+0.00184675d,+720.104+0.00332487d,+1040.22+0.00480352d,+960.185+0.0044338d,+960.185+0.0044338d,+1280.33+0.00591288d,+1000.2+0.00461865d,+1120.25+0.00517327d,+600.072+0.00277052d,+1320.35+0.00610681d,+960.186+0.00444035d,+800.129+0.00369993d,+1160.27+0.00536607d,+4844.74+0.0224395d,+1240.31+0.00573642d,+2921.72+0.0135221d
2021-01-11 22:15:00 PST,+45013.1+108.826j,+5765.08+6.26075j,+7688.43+10.8894j,+7127.44+9.43782j,+19947.9+77.7717j,+4484.02+4.1678j,+1680.31+0.00419522d,+1160.27+0.00535519d,+680.093+0.00313834d,+280.016+0.00129195d,+240.012+0.00110736d,+560.063+0.00258433d,+800.129+0.00369243d,+360.026+0.00166115d,+880.156+0.00406329d,+640.082+0.00295469d,+960.185+0.00443289d,+720.104+0.00332419d,+1160.27+0.00535706d,+1080.23+0.00498737d,+1320.35+0.00609655d,+920.17+0.00424809d,+1320.35+0.00609593d,+960.185+0.00443244d,+640.082+0.00295439d,+840.142+0.00387811d,+880.156+0.00406288d,+1040.22+0.00480204d,+240.012+0.00110763d
2021-01-11 22:30:00 PST,+41885.1+97.4411j,+4162.74+3.3002j,+7528.01+10.408j,+7167.58+9.56335j,+18822.9+70.1954j,+4203.66+3.70982j,+520.054+0.00239733d,+1280.33+0.00590382d,+360.026+0.00165953d,+200.008+0.000921869d,+240.012+0.00110627d,+560.063+0.0025818d,+480.046+0.00221286d,+520.054+0.00239733d,+1000.2+0.00461439d,+760.116+0.00350643d,+760.116+0.00350643d,+760.116+0.00350643d,+1160.27+0.00535321d,+960.185+0.00442971d,+1120.25+0.00516849d,+1000.2+0.00461439d,+1200.29+0.00553758d,+840.142+0.00387546d,+920.17+0.00424476d,+640.082+0.00295238d,+880.156+0.00406011d,+1040.22+0.00479877d,+200.008+0.000922371d
2021-01-11 22:45:00 PST,+37661.4+72.1916j,+4282.79+3.44417j,+7247.49+9.66305j,+7047.39+9.25894j,+15520.9+46.9639j,+3562.63+2.66296j,+480.046+0.00221d,+1120.25+0.00515865d,+440.039+0.00202578d,+240.012+0.00110484d,+480.046+0.00221d,+600.072+0.0027627d,+240.012+0.00110484d,+680.093+0.00313121d,+880.155+0.00405481d,+800.128+0.00368602d,+760.116+0.00350163d,+1040.22+0.00479251d,+1120.25+0.00516142d,+480.046+0.00221118d,+1000.2+0.00460808d,+1160.27+0.00534588d,+1320.35+0.00608361d,+680.093+0.00313277d,+920.17+0.00423907d,+640.082+0.00294842d,+760.116+0.0035015d,+1000.2+0.00460791d,+240.012+0.00110539d
2021-01-11 23:00:00 PST,+40480.6+92.3662j,+4562.96+3.82343j,+7006.89+8.97796j,+6846.82+8.6685j,+18541.3+68.0959j,+3522.44+2.54985j,+360.026+0.00165444d,+720.104+0.00330959d,+440.039+0.00202219d,+560.063+0.00257388d,+560.063+0.00257388d,+760.116+0.00349354d,+480.046+0.00220608d,+680.093+0.00312565d,+880.155+0.00404723d,+680.093+0.00312703d,+1000.2+0.00459946d,+960.185+0.00441538d,+720.104+0.00331105d,+960.185+0.00441538d,+920.17+0.0042313d,+880.155+0.00404723d,+1040.22+0.00478342d,+840.141+0.00386306d,+840.141+0.00386306d,+920.17+0.00423118d,+800.128+0.00367902d,+720.104+0.00331096d,+280.016+0.00128725d
2021-01-11 23:15:00 PST,+45328.9+103.686j,+6608.4+8.91308j,+7287.6+9.7916j,+10015.1+18.7966j,+18055.2+63.5168j,+3362.37+2.38411j,+360.026+0.00166006d,+480.046+0.00221358d,+3321.63+0.0112843d,+440.039+0.00202906d,+480.046+0.00221358d,+560.063+0.00258263d,+480.046+0.00221358d,+480.046+0.00221358d,+1040.22+0.00479829d,+1320.35+0.00609117d,+920.17+0.00424434d,+680.093+0.00313666d,+600.072+0.00276751d,+720.104+0.00332125d,+880.156+0.0040597d,+1120.25+0.00516764d,+1200.29+0.00553977d,+1000.2+0.00461592d,+720.104+0.0033229d,+1320.35+0.00609419d,+2120.9+0.00979236d,+1960.77+0.00905244d,+240.012+0.00110731d
2021-01-11 23:30:00 PST,+39505.5+73.6792j,+7130.61+10.7121j,+5885+6.40242j,+9173.46+16.0851j,+13794+37.7914j,+3522.28+2.49018j,+600.072+0.002769d,+680.093+0.00313835d,+3962.22+0.0128629d,+200.008+0.00092278d,+360.026+0.00166116d,+640.082+0.00295367d,+320.021+0.00147655d,+360.026+0.00166116d,+1160.27+0.005354d,+920.17+0.00424566d,+680.093+0.00313764d,+680.093+0.00313764d,+680.093+0.00313764d,+400.032+0.00184536d,+600.072+0.00276838d,+760.116+0.00350695d,+880.156+0.00406339d,+800.129+0.00369382d,+600.072+0.00277003d,+1520.46+0.0070213d,+840.142+0.0038786d,+200.008+0.000923121d,+1680.57+0.00776114d
2021-01-11 23:45:00 PST,+34296.1+64.1927j,+6007.87+7.7406j,+4923.51+4.48751j,+6165.92+7.20392j,+14958+43.6629j,+2240.71+0.923851j,+360.026+0.00166136d,+400.032+0.001846d,+3401.89+0.0127427d,+240.012+0.00110749d,+360.026+0.00166136d,+480.046+0.0022153d,+320.021+0.00147673d,+440.039+0.00203065d,+520.054+0.0023995d,+440.039+0.00203025d,+960.185+0.00443102d,+720.104+0.00332278d,+800.129+0.00369216d,+520.054+0.0023995d,+360.026+0.00166103d,+600.072+0.00276878d,+600.072+0.00276941d,+1160.27+0.005356d,+800.129+0.00369299d,+640.082+0.00295411d,+880.156+0.00406248d,+200.008+0.000922914d,+280.016+0.00129214d
2021-01-12 00:00:00 PST,+32296.6+60.7802j,+6288.17+8.29122j,+4082.37+3.06495j,+5404.43+5.48186j,+14480.9+43.0196j,+2040.59+0.763546j,+440.039+0.00202758d,+480.046+0.00221196d,+3321.83+0.0126558d,+160.005+0.000737177d,+320.021+0.0014745d,+520.054+0.00239635d,+360.026+0.00165885d,+680.093+0.003134d,+480.046+0.00221108d,+280.016+0.00128964d,+560.063+0.00257972d,+640.082+0.00294839d,+600.072+0.00276405d,+600.072+0.00276405d,+480.046+0.00221108d,+440.039+0.00202678d,+440.039+0.00202726d,+840.142+0.00387116d,+680.093+0.00313349d,+880.155+0.0040556d,+840.142+0.00387116d,+280.016+0.00128995d,+200.008+0.000921347d
2021-01-12 00:15:00 PST,+29759.6+46.1574j,+6246.51+7.55972j,+4282.61+3.37154j,+5204.1+5.08079j,+12265.8+29.4486j,+1760.44+0.570276j,+480.046+0.00221195d,+480.046+0.00221195d,+2440.95+0.00896999d,+480.046+0.00221195d,+560.063+0.00258074d,+760.116+0.00350285d,+520.054+0.00239634d,+520.054+0.00239634d,+760.116+0.00350161d,+400.032+0.00184255d,+480.046+0.00221117d,+640.082+0.00294851d,+440.039+0.00202686d,+480.046+0.00221117d,+560.063+0.00257982d,+520.054+0.00239549d,+600.072+0.00276462d,+680.093+0.00313339d,+480.046+0.00221154d,+1000.2+0.00460881d,+800.128+0.0036866d,+280.016+0.00128991d,+200.008+0.000921318d
2021-01-12 00:30:00 PST,+25308.9+35.1302j,+3201.46+1.88465j,+3922.2+2.83164j,+5244.1+5.13019j,+11380.8+24.7381j,+1560.35+0.447357j,+360.026+0.00165597d,+320.021+0.00147194d,+280.016+0.00128792d,+360.026+0.00165597d,+600.072+0.00276036d,+480.046+0.00220812d,+400.032+0.00184001d,+400.032+0.00184001d,+520.054+0.0023925d,+560.063+0.0025766d,+480.046+0.00220841d,+640.082+0.00294483d,+480.046+0.00220841d,+320.021+0.00147213d,+280.016+0.00128808d,+640.082+0.00294483d,+600.072+0.00276137d,+760.116+0.00349808d,+560.063+0.00257722d,+840.141+0.00386648d,+800.128+0.00368228d,+240.012+0.00110431d,+280.016+0.00128839d
