# file...... 1Meter_645_B_power.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_645_B_24:measured_power,house_meter_645_B_25:measured_power,house_meter_645_B_26:measured_power,house_meter_645_B_27:measured_power,house_meter_645_B_28:measured_power,house_meter_645_B_29:measured_power,house_meter_645_B_30:measured_power,house_meter_645_B_31:measured_power,house_meter_645_B_32:measured_power,house_meter_645_B_33:measured_power,house_meter_645_B_34:measured_power,house_meter_645_B_35:measured_power,house_meter_645_B_36:measured_power,house_meter_645_B_37:measured_power,house_meter_645_B_38:measured_power,house_meter_645_B_39:measured_power,house_meter_645_B_40:measured_power
2021-01-11 19:15:00 PST,+6167.77+0.0289268d,+3242.14+0.0151802d,+5085.28+0.023828d,+1160.27+0.00542798d,+4123.47+0.0193137d,+8896.18+0.0417498d,+9618.92+0.045155d,+6729.25+0.0315524d,+5766.79+0.0270289d,+1880.72+0.00874814d,+2200.98+0.0102392d,+600.073+0.00278979d,+2361.13+0.0109849d,+1320.35+0.00614022d,+1840.69+0.0085618d,+880.157+0.00409238d,+1160.27+0.00539542d
2021-01-11 19:30:00 PST,+10221.3+0.0478603d,+6247.96+0.0292547d,+7050.14+0.0330215d,+800.13+0.00373811d,+4283.74+0.0200416d,+11949.2+0.0560801d,+8815.87+0.0413217d,+5846.97+0.0273726d,+7371.09+0.0345293d,+1400.4+0.00649025d,+880.156+0.0040783d,+600.073+0.00278019d,+840.142+0.00389283d,+1280.33+0.00593351d,+1360.37+0.00630466d,+840.142+0.00389283d,+640.083+0.00296561d
2021-01-11 19:45:00 PST,+7170.5+0.0336019d,+2841.65+0.0133098d,+7973+0.0374226d,+1240.31+0.00580562d,+4604.33+0.0215814d,+17704.4+0.0834317d,+9940.22+0.0466938d,+6889.7+0.0323236d,+3242.14+0.0151881d,+1680.57+0.00780114d,+1440.42+0.00668572d,+720.105+0.0033414d,+1280.33+0.00594228d,+1120.25+0.00519899d,+840.143+0.00389858d,+840.143+0.00389858d,+840.143+0.00389858d
2021-01-11 20:00:00 PST,+10060.7+0.0472533d,+3202.1+0.0150311d,+8655.35+0.0407206d,+840.144+0.00393996d,+4724.57+0.0221917d,+17825.4+0.0841801d,+10060.8+0.0473599d,+7130.41+0.0335252d,+5005.13+0.0235122d,+1840.69+0.00855641d,+840.143+0.00390381d,+800.13+0.00371783d,+1000.2+0.00464785d,+920.171+0.00427581d,+1080.24+0.00501992d,+840.143+0.00390381d,+720.105+0.00334588d
2021-01-11 20:15:00 PST,+1360.38+0.00635274d,+2160.95+0.010136d,+8856.07+0.0416539d,+1200.29+0.00562782d,+4764.64+0.0223726d,+17744.8+0.0837676d,+7130.41+0.0335136d,+5446.07+0.0255794d,+7170.53+0.0337027d,+840.143+0.0039048d,+920.171+0.00427689d,+2000.81+0.0093037d,+760.117+0.00353274d,+920.171+0.00427689d,+1000.2+0.00464902d,+960.187+0.00446295d,+840.143+0.0039048d
2021-01-11 20:30:00 PST,+6769.35+0.0316982d,+1920.75+0.00900335d,+9257.55+0.0435245d,+800.131+0.00374882d,+5005.12+0.0234907d,+17583.5+0.0829534d,+6969.94+0.0327385d,+2321.1+0.0108817d,+3963.21+0.0185927d,+1280.33+0.00595379d,+640.083+0.00297574d,+680.094+0.0031618d,+600.073+0.00278969d,+1000.2+0.00465061d,+920.171+0.00427835d,+760.117+0.00353395d,+520.055+0.00241761d
2021-01-11 20:45:00 PST,+9779.45+0.0456664d,+7130.38+0.0334159d,+11828.6+0.0555407d,+1200.29+0.00561148d,+5005.11+0.0234357d,+9659.07+0.0453133d,+6127.66+0.028705d,+6649.02+0.031154d,+6729.24+0.0315309d,+1000.2+0.00463328d,+640.083+0.00296465d,+680.093+0.00315002d,+400.032+0.00185264d,+680.093+0.00315002d,+560.063+0.00259394d,+800.129+0.00370617d,+480.046+0.00222327d
2021-01-11 21:00:00 PST,+1720.6+0.00800453d,+7692.09+0.0360966d,+11466.9+0.053894d,+840.144+0.0039315d,+6528.71+0.0306226d,+10582.9+0.0497212d,+7611.84+0.0357188d,+4123.47+0.0193219d,+7250.74+0.0340193d,+1040.22+0.00482561d,+520.055+0.00241204d,+4723.57+0.0173585d,+320.021+0.00148415d,+640.083+0.00296889d,+320.021+0.00148415d,+760.117+0.00352581d,+560.063+0.00259765d
2021-01-11 21:15:00 PST,+7050.09+0.0328401d,+7531.56+0.0352205d,+10542.7+0.0493624d,+3001.83+0.0140119d,+4444.02+0.0207558d,+6929.78+0.0323984d,+7732.18+0.0361617d,+2561.33+0.0119536d,+6969.89+0.0325865d,+1200.29+0.00555846d,+1640.54+0.00759859d,+5925.17+0.0200253d,+240.012+0.00111105d,+400.032+0.00185192d,+160.005+0.000740662d,+760.117+0.00351942d,+560.063+0.00259295d
2021-01-11 21:30:00 PST,+7571.65+0.0353279d,+8374.33+0.0392749d,+10542.7+0.0494885d,+4965.03+0.0232531d,+4403.96+0.0206207d,+8896.17+0.0417312d,+8735.59+0.0409753d,+3923.14+0.0183657d,+2721.51+0.0127342d,+960.186+0.00445332d,+2281.05+0.0105851d,+3402.03+0.0137228d,+200.008+0.000927347d,+320.021+0.00148386d,+200.008+0.000927347d,+480.047+0.00222601d,+1040.22+0.00482466d
2021-01-11 21:45:00 PST,+8213.72+0.0383415d,+8534.9+0.0400688d,+9498.46+0.0446101d,+8494.76+0.0398797d,+4444.03+0.0208285d,+8013.13+0.0376112d,+11667.9+0.0548477d,+3081.94+0.0144365d,+5365.88+0.0251585d,+640.083+0.00296502d,+1880.71+0.0087163d,+240.006+0.000617553d,+240.012+0.00111161d,+240.012+0.00111161d,+200.008+0.000926322d,+480.046+0.00222355d,+440.039+0.00203821d
2021-01-11 22:00:00 PST,+2521.28+0.0116669d,+4323.78+0.0200714d,+2681.45+0.0124393d,+8494.62+0.0394996d,+4443.99+0.0206305d,+3682.74+0.0170912d,+1240.31+0.00575047d,+2641.41+0.0122533d,+1560.49+0.00723587d,+160.005+0.000738123d,+2080.87+0.00960672d,+240.012+0.00110724d,+280.016+0.00129181d,+240.012+0.00110724d,+200.008+0.000922675d,+440.039+0.00203018d,+400.032+0.00184557d
2021-01-11 22:15:00 PST,+1200.29+0.00554136d,+1080.24+0.00499852d,+2561.32+0.011859d,+5726.62+0.0265483d,+5566.26+0.0258031d,+1760.62+0.00814908d,+360.026+0.00166545d,+2000.81+0.00926167d,+840.142+0.00388717d,+280.016+0.00129165d,+2120.9+0.00979048d,+240.012+0.0011071d,+320.021+0.0014762d,+280.016+0.00129165d,+240.012+0.0011071d,+760.116+0.00350691d,+240.012+0.0011071d
2021-01-11 22:30:00 PST,+1440.42+0.00664606d,+1120.25+0.00517913d,+2601.36+0.0120338d,+5365.81+0.0248496d,+5967.18+0.0276414d,+1720.6+0.00795655d,+320.021+0.00147903d,+920.17+0.00425377d,+760.116+0.00351364d,+280.016+0.00129069d,+2120.9+0.00978323d,+240.012+0.00110628d,+320.021+0.00147511d,+320.021+0.00147511d,+240.012+0.00110628d,+440.039+0.00202842d,+240.012+0.00110628d
2021-01-11 22:45:00 PST,+1480.44+0.00682168d,+1120.25+0.00516918d,+2361.12+0.0109004d,+3682.73+0.0170107d,+4884.8+0.0225741d,+1480.44+0.00683218d,+240.012+0.00110709d,+960.185+0.00443029d,+760.116+0.00350689d,+160.005+0.000736425d,+1800.65+0.00829301d,+280.016+0.00128884d,+280.016+0.00128884d,+320.021+0.001473d,+160.005+0.000736425d,+280.016+0.00128884d,+280.016+0.00128884d
2021-01-11 23:00:00 PST,+1400.39+0.00644061d,+2321.08+0.0107016d,+2361.12+0.0108864d,+6247.85+0.028852d,+4884.8+0.0225452d,+800.128+0.00368683d,+280.016+0.00128999d,+840.142+0.00387127d,+760.116+0.0035024d,+200.008+0.000918872d,+1680.57+0.00772539d,+200.008+0.000918872d,+320.02+0.0014703d,+280.016+0.00128648d,+240.012+0.00110267d,+320.02+0.0014703d,+280.016+0.00128648d
2021-01-11 23:15:00 PST,+1440.42+0.00664868d,+1080.23+0.00499273d,+4163.49+0.0192672d,+3883.04+0.0179673d,+4964.97+0.0229835d,+760.116+0.00351272d,+240.012+0.00110893d,+2200.98+0.0101773d,+720.104+0.00332776d,+200.008+0.000921626d,+1720.59+0.00793325d,+200.008+0.000921626d,+280.016+0.00129034d,+240.012+0.00110598d,+160.005+0.000737283d,+240.012+0.00110598d,+320.021+0.00147471d
2021-01-11 23:30:00 PST,+2641.4+0.0122031d,+1080.23+0.00499169d,+2361.12+0.0109162d,+2961.77+0.0136965d,+4964.97+0.0229787d,+520.054+0.00240259d,+240.012+0.0011087d,+800.129+0.00369692d,+840.142+0.00388186d,+240.012+0.00110664d,+1520.46+0.00701411d,+240.012+0.00110664d,+320.021+0.00147559d,+280.016+0.00129111d,+320.021+0.00147559d,+240.012+0.00110664d,+360.026+0.00166008d
2021-01-11 23:45:00 PST,+1600.52+0.00738955d,+1120.25+0.00517946d,+2040.84+0.00943926d,+3121.96+0.014446d,+4924.89+0.0228051d,+1880.71+0.00869809d,+240.012+0.00110929d,+840.142+0.00388394d,+760.116+0.00351387d,+240.012+0.00110674d,+320.021+0.00147572d,+240.012+0.00110674d,+320.021+0.00147572d,+360.026+0.00166022d,+240.012+0.00110674d,+200.008+0.000922258d,+320.021+0.00147572d
2021-01-12 00:00:00 PST,+1240.31+0.00571595d,+1120.25+0.00517093d,+1520.46+0.00701939d,+3842.97+0.0177581d,+5927.08+0.0274116d,+240.012+0.00110747d,+160.005+0.000738274d,+800.129+0.00369281d,+840.142+0.00387754d,+280.016+0.00128916d,+280.016+0.00128916d,+280.016+0.00128916d,+280.016+0.00128916d,+280.016+0.00128916d,+200.008+0.000920787d,+200.008+0.000920787d,+240.012+0.00110497d
2021-01-12 00:15:00 PST,+1160.27+0.00534674d,+1080.23+0.00498414d,+1600.51+0.00738622d,+3522.5+0.0162686d,+3522.5+0.0162686d,+280.016+0.00129156d,+280.016+0.00129156d,+880.156+0.00406066d,+1080.23+0.00498414d,+200.008+0.000920745d,+200.008+0.000920745d,+240.012+0.00110492d,+240.012+0.00110492d,+320.021+0.0014733d,+160.005+0.000736578d,+160.005+0.000736578d,+240.012+0.00110492d
2021-01-12 00:30:00 PST,+1160.27+0.00534046d,+1160.27+0.0053464d,+1520.46+0.00700714d,+1880.71+0.00866861d,+3001.81+0.0138422d,+280.016+0.00128982d,+240.012+0.00110554d,+920.17+0.00423963d,+2361.12+0.010885d,+120.003+0.000551747d,+200.008+0.000919624d,+160.005+0.000735681d,+200.008+0.000919624d,+240.012+0.00110358d,+160.005+0.000735681d,+240.012+0.00110358d,+240.012+0.00110358d
2021-01-12 00:45:00 PST,+1160.27+0.00535235d,+1520.47+0.00702211d,+2881.67+0.013316d,+2040.84+0.00942737d,+2641.4+0.0122046d,+240.012+0.0011079d,+240.012+0.0011079d,+760.116+0.00350944d,+1240.31+0.00572759d,+160.005+0.000737208d,+120.003+0.000552893d,+120.003+0.000552893d,+280.016+0.00129021d,+160.005+0.000737208d,+160.005+0.000737208d,+160.005+0.000737208d,+280.016+0.00129021d
2021-01-12 01:00:00 PST,+840.142+0.0038773d,+2401.16+0.0110972d,+1240.31+0.00572952d,+1840.68+0.00850495d,+2401.16+0.0110972d,+280.016+0.00129301d,+240.012+0.00110827d,+800.129+0.00369548d,+800.129+0.00369548d,+200.008+0.000922182d,+240.012+0.00110664d,+160.005+0.000737728d,+280.016+0.00129112d,+280.016+0.00129112d,+240.012+0.00110664d,+240.012+0.00110664d,+280.016+0.00129112d
2021-01-12 01:15:00 PST,+680.093+0.00313152d,+1280.33+0.005903d,+1240.31+0.0057184d,+1640.54+0.00756487d,+2481.24+0.0114454d,+240.012+0.00110612d,+1480.44+0.00682617d,+840.142+0.00387282d,+720.104+0.00331932d,+200.008+0.000920386d,+240.012+0.00110449d,+240.012+0.00110449d,+240.012+0.00110449d,+240.012+0.00110449d,+200.008+0.000920386d,+160.005+0.000736291d,+280.016+0.0012886d
2021-01-12 01:30:00 PST,+680.093+0.00313718d,+1280.33+0.00591335d,+1240.31+0.00572842d,+2000.81+0.00924364d,+2441.2+0.0112802d,+200.008+0.00092336d,+240.012+0.00110806d,+1400.39+0.0064682d,+800.129+0.00369478d,+200.008+0.000922027d,+240.012+0.00110646d,+160.005+0.000737604d,+240.012+0.00110646d,+280.016+0.0012909d,+160.005+0.000737604d,+120.003+0.00055319d,+240.012+0.00110646d
2021-01-12 01:45:00 PST,+2000.8+0.00923133d,+1280.33+0.00590918d,+1200.29+0.00553959d,+1200.29+0.00553959d,+2401.16+0.0110872d,+160.005+0.000738148d,+240.012+0.00110728d,+1440.42+0.00664847d,+720.104+0.00332279d,+160.005+0.000737185d,+120.003+0.000552875d,+240.012+0.00110583d,+200.008+0.000921504d,+240.012+0.00110583d,+120.003+0.000552875d,+160.005+0.000737185d,+200.008+0.000921504d
2021-01-12 02:00:00 PST,+720.104+0.00332007d,+1320.35+0.00609347d,+1000.2+0.00461538d,+960.185+0.00443065d,+2361.12+0.0109012d,+240.012+0.00110719d,+280.016+0.00129175d,+760.116+0.00350718d,+760.116+0.00350718d,+120.003+0.000552925d,+200.008+0.000921583d,+160.005+0.00073725d,+200.008+0.000921583d,+200.008+0.000921583d,+160.005+0.00073725d,+160.005+0.00073725d,+200.008+0.000921583d
2021-01-12 02:15:00 PST,+680.093+0.00313081d,+1240.31+0.00571553d,+1040.22+0.00479309d,+1240.31+0.00571553d,+2160.94+0.00996161d,+280.016+0.00128986d,+240.012+0.00110556d,+800.128+0.00368646d,+760.116+0.00350205d,+160.005+0.000736195d,+160.005+0.000736195d,+120.003+0.000552133d,+320.021+0.00147253d,+240.012+0.00110435d,+160.005+0.000736195d,+240.012+0.00110435d,+280.016+0.00128844d
2021-01-12 02:30:00 PST,+520.054+0.00239762d,+2241.01+0.0103446d,+1040.22+0.00479938d,+1000.2+0.00461468d,+2080.87+0.0096048d,+240.012+0.00110702d,+200.008+0.000922492d,+800.129+0.0036913d,+720.104+0.00332201d,+240.012+0.00110571d,+240.012+0.00110571d,+160.005+0.000737104d,+200.008+0.000921401d,+280.016+0.00129002d,+240.012+0.00110571d,+200.008+0.000921401d,+240.012+0.00110571d
2021-01-12 02:45:00 PST,+200.008+0.000922625d,+680.093+0.00314571d,+800.129+0.0037011d,+1240.31+0.00573823d,+3562.56+0.0164975d,+6207.78+0.0287777d,+4443.98+0.0205865d,+800.129+0.0037011d,+640.083+0.00296059d,+200.008+0.000922157d,+240.012+0.00110661d,+160.005+0.000737708d,+200.008+0.000922157d,+280.016+0.00129108d,+240.012+0.00110661d,+200.008+0.000922157d,+320.021+0.00147556d
2021-01-12 03:00:00 PST,+200.008+0.000922163d,+440.039+0.0020302d,+720.104+0.00332271d,+960.185+0.00443092d,+2080.87+0.00960681d,+280.016+0.00129182d,+640.082+0.00295337d,+720.104+0.00332271d,+440.039+0.0020302d,+200.008+0.000921882d,+160.005+0.000737488d,+240.012+0.00110629d,+160.005+0.000737488d,+240.012+0.00110629d,+120.003+0.000553103d,+120.003+0.000553103d,+240.012+0.00110629d
2021-01-12 03:15:00 PST,+280.016+0.00129105d,+440.039+0.00203344d,+720.104+0.00332801d,+1200.29+0.00554829d,+2000.81+0.00925162d,+5486.07+0.025403d,+5085.21+0.023543d,+440.039+0.00203344d,+200.008+0.000924156d,+120.003+0.000553042d,+200.008+0.000921782d,+160.005+0.000737408d,+160.005+0.000737408d,+240.012+0.00110616d,+160.005+0.000737408d,+160.005+0.000737408d,+240.012+0.00110616d
2021-01-12 03:30:00 PST,+240.012+0.00110478d,+1400.39+0.00646299d,+2120.9+0.00979108d,+1000.2+0.00461531d,+2080.87+0.00960611d,+6608.8+0.0305645d,+1560.49+0.00720232d,+240.012+0.00110716d,+280.016+0.00129172d,+160.005+0.000736197d,+160.005+0.000736197d,+160.005+0.000736197d,+200.008+0.000920269d,+200.008+0.000920269d,+120.003+0.000552134d,+120.003+0.000552134d,+160.005+0.000736197d
2021-01-12 03:45:00 PST,+5005.05+0.0231724d,+2561.32+0.0118591d,+800.129+0.00370203d,+1200.29+0.00555439d,+2000.81+0.00926181d,+7250.62+0.0336347d,+4043.3+0.018732d,+280.016+0.0012953d,+240.012+0.00111023d,+120.003+0.000553382d,+200.008+0.000922348d,+160.005+0.000737861d,+160.005+0.000737861d,+240.012+0.00110684d,+200.008+0.000922348d,+240.012+0.00110684d,+280.016+0.00129135d
2021-01-12 04:00:00 PST,+200.008+0.000920211d,+2481.24+0.0114606d,+840.142+0.00387796d,+1680.57+0.00775985d,+2000.81+0.00923971d,+6849.46+0.0316927d,+5325.71+0.0246271d,+320.021+0.00147685d,+240.012+0.00110759d,+240.012+0.00110397d,+200.008+0.000919952d,+120.003+0.000551943d,+240.012+0.00110397d,+280.016+0.001288d,+200.008+0.000919952d,+200.008+0.000919952d,+280.016+0.001288d
2021-01-12 04:15:00 PST,+8896.09+0.0415156d,+6769.35+0.0317011d,+4203.6+0.019665d,+4965.02+0.0232342d,+5566.32+0.0260544d,+10663.2+0.0500159d,+9859.86+0.0462324d,+4243.67+0.0198527d,+3883.07+0.0181631d,+200.008+0.000925832d,+240.012+0.00111102d,+240.012+0.00111102d,+160.005+0.000740648d,+280.016+0.00129623d,+200.008+0.000925832d,+200.008+0.000925832d,+320.021+0.00148144d
2021-01-12 04:30:00 PST,+3642.66+0.0167717d,+2241.01+0.010341d,+760.116+0.00350543d,+1280.33+0.00590574d,+1840.68+0.00849237d,+7972.81+0.0368752d,+6769.23+0.0312933d,+680.093+0.00313629d,+520.054+0.00239811d,+160.005+0.000734953d,+160.005+0.000734953d,+240.012+0.00110248d,+160.005+0.000734953d,+240.012+0.00110248d,+120.003+0.000551201d,+120.003+0.000551201d,+200.008+0.000918713d
2021-01-12 04:45:00 PST,+2281.04+0.0105175d,+6127.58+0.0283851d,+800.129+0.00369852d,+1200.29+0.00554912d,+1840.68+0.00851195d,+8454.44+0.0392008d,+6047.38+0.0280127d,+3482.44+0.0161147d,+280.016+0.00129408d,+160.005+0.000735799d,+200.008+0.00091977d,+120.003+0.000551836d,+160.005+0.000735799d,+160.005+0.000735799d,+160.005+0.000735799d,+160.005+0.000735799d,+200.008+0.00091977d
2021-01-12 05:00:00 PST,+5886.97+0.027195d,+4644.35+0.0214951d,+800.129+0.00369745d,+1200.29+0.00554751d,+1800.65+0.00832429d,+8695.27+0.0403097d,+5205.46+0.0240976d,+2160.94+0.00999133d,+360.026+0.00166341d,+160.005+0.00073605d,+120.003+0.000552025d,+200.008+0.000920085d,+200.008+0.000920085d,+240.012+0.00110413d,+120.003+0.000552025d,+120.003+0.000552025d,+240.012+0.00110413d
2021-01-12 05:15:00 PST,+6488.47+0.0299827d,+2000.81+0.00925456d,+5125.3+0.0237365d,+1320.35+0.0061055d,+1840.68+0.00851337d,+9417.93+0.0436926d,+5806.8+0.0269002d,+400.032+0.00184912d,+1360.37+0.00629066d,+160.005+0.000736096d,+240.012+0.0011042d,+120.003+0.000552059d,+200.008+0.000920143d,+280.016+0.00128826d,+240.012+0.0011042d,+240.012+0.0011042d,+200.008+0.000920143d
2021-01-12 05:30:00 PST,+6648.92+0.0307979d,+6448.42+0.0299719d,+1400.4+0.00649567d,+1320.35+0.00612419d,+1760.63+0.00816777d,+9177.07+0.0427018d,+5365.83+0.0249291d,+5045.15+0.0234362d,+3762.86+0.0174706d,+200.008+0.000921779d,+240.012+0.00110616d,+160.005+0.000737406d,+200.008+0.000921779d,+280.016+0.00129055d,+200.008+0.000921779d,+240.012+0.00110616d,+280.016+0.00129055d
2021-01-12 05:45:00 PST,+6368.2+0.0295478d,+6608.87+0.0308245d,+6729.2+0.0313873d,+1120.25+0.00521336d,+3081.93+0.0143539d,+12793.3+0.0598203d,+8173.58+0.0381468d,+3282.19+0.0152878d,+2921.73+0.0136069d,+240.012+0.00110774d,+200.008+0.000923096d,+240.012+0.00110774d,+160.005+0.00073846d,+240.012+0.00110774d,+160.005+0.00073846d,+120.003+0.000553833d,+320.021+0.00147706d
2021-01-12 06:00:00 PST,+7010+0.0327649d,+9337.91+0.0440269d,+18349.4+0.0868377d,+3802.96+0.0178897d,+3242.15+0.015248d,+10623.2+0.0501134d,+7050.2+0.0332094d,+7571.77+0.0356739d,+5245.64+0.0246909d,+120.003+0.00055699d,+120.003+0.00055699d,+200.008+0.000928361d,+160.005+0.000742671d,+200.008+0.000928361d,+160.005+0.000742671d,+200.008+0.000928361d,+240.012+0.00111406d
2021-01-12 06:15:00 PST,+6448.44+0.0300628d,+6929.82+0.032523d,+16334.8+0.0769593d,+1280.33+0.005995d,+1800.66+0.00843316d,+10743.6+0.050501d,+7250.75+0.0340337d,+10623.1+0.049932d,+280.016+0.0013106d,+160.005+0.000741395d,+200.008+0.000926766d,+160.005+0.000741395d,+120.003+0.000556033d,+200.008+0.000926766d,+120.003+0.000556033d,+120.003+0.000556033d,+200.008+0.000926766d
2021-01-12 06:30:00 PST,+6488.56+0.030286d,+6288.1+0.0295865d,+16375.2+0.0773688d,+1240.31+0.00582381d,+1840.69+0.00864496d,+10502.6+0.0495023d,+11346.4+0.0534979d,+6248+0.0293973d,+4884.89+0.0229709d,+3402.19+0.0147515d,+200.008+0.000929339d,+120.003+0.000557577d,+240.012+0.00111523d,+240.012+0.00111523d,+240.012+0.00111523d,+160.005+0.000743454d,+240.012+0.00111523d
2021-01-12 06:45:00 PST,+10181.1+0.0475641d,+5005.12+0.023506d,+16455.7+0.0776471d,+1320.36+0.00619155d,+1800.66+0.00844552d,+9699.28+0.0456394d,+11949.3+0.0562788d,+9458.34+0.0445012d,+4644.41+0.0218087d,+5165+0.0222286d,+240.012+0.0011138d,+160.005+0.000742496d,+240.012+0.0011138d,+280.016+0.00129946d,+240.012+0.0011138d,+160.005+0.000742496d,+200.008+0.000928142d
2021-01-12 07:00:00 PST,+11908.9+0.055796d,+5606.44+0.0263767d,+16415.5+0.0775749d,+1320.36+0.00620099d,+6248+0.0294028d,+11467+0.0540792d,+10944.6+0.0516044d,+4604.34+0.0216532d,+3843.02+0.0180672d,+560.034+0.00140663d,+200.008+0.000928748d,+200.008+0.000928748d,+200.008+0.000928748d,+280.016+0.00130031d,+200.008+0.000928748d,+240.012+0.00111452d,+240.012+0.00111452d
2021-01-12 07:15:00 PST,+12873.9+0.0604795d,+7451.4+0.03511d,+18470.4+0.087427d,+6408.43+0.0301827d,+4123.48+0.0194028d,+11145.5+0.0525963d,+2401.18+0.0112906d,+600.074+0.00281953d,+5526.26+0.0260185d,+200.008+0.000930123d,+160.005+0.00074408d,+200.008+0.000930123d,+240.012+0.00111617d,+200.008+0.000930123d,+160.005+0.00074408d,+200.008+0.000930123d,+320.021+0.00148831d
2021-01-12 07:30:00 PST,+10904.3+0.0511964d,+6207.91+0.0292514d,+16415.6+0.0776759d,+2361.14+0.011108d,+6889.75+0.0324733d,+8775.82+0.041395d,+6087.61+0.0286831d,+2961.8+0.0139373d,+4444.05+0.020925d,+160.005+0.000744749d,+200.008+0.000930958d,+240.012+0.00111718d,+240.012+0.00111718d,+240.012+0.00111718d,+160.005+0.000744749d,+120.003+0.000558549d,+280.016+0.0013034d
2021-01-12 07:45:00 PST,+7371.09+0.0345492d,+7130.42+0.0335386d,+16536.3+0.0780818d,+4123.48+0.0193712d,+2441.22+0.0114604d,+10422.3+0.0490886d,+1080.24+0.00506842d,+480.047+0.0022518d,+1280.34+0.00600775d,+200.008+0.00093112d,+600.073+0.00279404d,+600.073+0.00279404d,+920.172+0.00428503d,+240.012+0.00111737d,+320.021+0.0014899d,+240.012+0.00111737d,+280.016+0.00130363d
2021-01-12 08:00:00 PST,+16255.2+0.0779103d,+14001.3+0.0677593d,+16416.9+0.0795307d,+11347.1+0.0548526d,+17142+0.0830693d,+16819.7+0.0814962d,+14685.5+0.0710908d,+13357.6+0.0646264d,+13236.9+0.0640393d,+360.027+0.00169504d,+520.055+0.00244863d,+520.055+0.00244863d,+600.074+0.00282548d,+400.033+0.00188342d,+360.027+0.00169504d,+200.008+0.000941597d,+1040.22+0.00489883d
2021-01-12 08:15:00 PST,+19842.8+0.0958175d,+15652.1+0.0763974d,+16296.5+0.0795646d,+16699.3+0.0815454d,+17182.8+0.0839238d,+15853.4+0.0773869d,+16820.2+0.0821399d,+18351.7+0.0896776d,+16578.5+0.080951d,+880.16+0.00416654d,+360.027+0.00170394d,+2881.15+0.00914842d,+560.065+0.00265091d,+960.19+0.00454554d,+880.16+0.00416654d,+960.19+0.00454554d,+1280.34+0.00606192d
2021-01-12 08:30:00 PST,+21214.7+0.102409d,+15571.5+0.075917d,+18795.1+0.0917597d,+16659+0.0812565d,+16941+0.0826421d,+15933.9+0.077696d,+16779.8+0.0818503d,+16296.4+0.0794758d,+16417.3+0.0800693d,+920.174+0.00435102d,+560.065+0.00264786d,+2360.78+0.0075507d,+360.027+0.00170198d,+960.19+0.00454031d,+800.132+0.00378322d,+920.174+0.00435102d,+1440.43+0.00681248d
2021-01-12 08:45:00 PST,+18511.8+0.0890048d,+15651.9+0.0760982d,+18754.6+0.0913039d,+16739.4+0.0814231d,+16940.8+0.0824101d,+15974.1+0.0776752d,+16779.7+0.0816205d,+16175.4+0.0786611d,+16256+0.0790556d,+880.159+0.00414967d,+880.159+0.00414967d,+720.085+0.00272424d,+520.056+0.00245153d,+1080.24+0.00509341d,+960.189+0.00452714d,+920.174+0.0043384d,+1200.3+0.00565976d
2021-01-12 09:00:00 PST,+19882.8+0.0956079d,+15490.7+0.0751862d,+16135.1+0.078335d,+16699+0.0810923d,+16860.1+0.0818804d,+17545.2+0.085232d,+16578.1+0.0805012d,+16014.2+0.0777444d,+16296.2+0.0791225d,+760.118+0.00357916d,+1200.3+0.00565284d,+1080.24+0.00508718d,+920.174+0.0043331d,+920.174+0.0043331d,+760.118+0.00357916d,+600.074+0.00282537d,+1120.26+0.00527572d
2021-01-12 09:15:00 PST,+16698.2+0.0800351d,+15571.2+0.0755091d,+16175.3+0.0784585d,+17142.1+0.0831823d,+17021.2+0.0825915d,+17493.2+0.0698402d,+16537.8+0.0802292d,+15973.9+0.0774751d,+16336.4+0.0792454d,+920.173+0.00432868d,+1080.24+0.005082d,+1160.28+0.00545871d,+1120.26+0.00527035d,+920.173+0.00432868d,+800.131+0.0037638d,+600.074+0.0028225d,+800.131+0.0037638d
2021-01-12 09:30:00 PST,+17907.1+0.0860382d,+15651.9+0.0761288d,+17908+0.087186d,+17908+0.087186d,+16981.1+0.0826407d,+21219+0.0637866d,+16618.5+0.0808636d,+16054.6+0.0781009d,+16376.9+0.0796794d,+960.189+0.00452742d,+3361.26+0.00858015d,+1120.26+0.00528251d,+1160.28+0.0054713d,+1120.26+0.00528251d,+1280.34+0.00603775d,+1160.28+0.0054713d,+1040.22+0.00490494d
2021-01-12 09:45:00 PST,+21012.6+0.101107d,+16538+0.0804995d,+16820+0.081882d,+19077.3+0.0929601d,+19319.2+0.094149d,+17774.6+0.0704919d,+18593.4+0.0905835d,+17827.4+0.0868236d,+16336.6+0.0795123d,+1160.28+0.00547358d,+5483.93+0.0164414d,+1280.34+0.00604027d,+1800.67+0.00849685d,+1440.43+0.00679597d,+1800.67+0.00849685d,+1120.26+0.00528471d,+1200.3+0.00566247d
2021-01-12 10:00:00 PST,+21133.6+0.10167d,+16658.7+0.0809312d,+16578.2+0.080537d,+17585.5+0.0854672d,+21942.1+0.106839d,+15974+0.077582d,+16175.4+0.0785667d,+15933.7+0.077385d,+16376.8+0.0795517d,+1280.34+0.0060308d,+1320.32+0.00551121d,+1360.38+0.00640804d,+1760.64+0.0082948d,+1200.3+0.00565359d,+2441.22+0.0115044d,+1280.34+0.0060308d,+1120.26+0.00527643d
