# file...... 1Meter_652_A_power.csv
# date...... Tue May 11 22:32:20 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_652_A_24:measured_power,house_meter_652_A_25:measured_power,house_meter_652_A_26:measured_power,house_meter_652_A_27:measured_power,house_meter_652_A_28:measured_power,house_meter_652_A_29:measured_power,house_meter_652_A_30:measured_power,house_meter_652_A_31:measured_power,house_meter_652_A_32:measured_power,house_meter_652_A_33:measured_power,house_meter_652_A_34:measured_power,house_meter_652_A_35:measured_power,house_meter_652_A_36:measured_power,house_meter_652_A_37:measured_power,house_meter_652_A_38:measured_power,house_meter_652_A_39:measured_power,house_meter_652_A_40:measured_power
2021-01-06 11:30:00 PST,+2000.81+0.00932937d,+2881.69+0.0134762d,+2881.69+0.0134762d,+3041.88+0.0142263d,+4965.03+0.0232387d,+6328.17+0.0296354d,+2881.69+0.0134762d,+13839.2+0.0650099d,+800.13+0.00373864d,+2841.64+0.013244d,+3682.75+0.0171701d,+5085.25+0.0237225d,+3963.19+0.0184797d,+360.026+0.00167629d,+2681.46+0.0124967d,+360.026+0.00167629d,+560.064+0.00260787d
2021-01-06 11:45:00 PST,+2080.88+0.00972183d,+2961.79+0.01388d,+13638.1+0.0641939d,+3001.84+0.014068d,+5686.61+0.0266793d,+5967.28+0.0279993d,+2641.42+0.0123771d,+2841.65+0.0133164d,+800.131+0.0037464d,+4243.67+0.0198583d,+3482.47+0.0162912d,+4564.25+0.0213612d,+8936.31+0.0418978d,+1320.35+0.00617124d,+2521.29+0.0117901d,+360.026+0.00168208d,+1480.45+0.00691995d
2021-01-06 12:00:00 PST,+1840.69+0.00861507d,+2281.06+0.0106965d,+5045.21+0.0236851d,+5806.9+0.0272695d,+7772.37+0.0365289d,+5646.52+0.0265146d,+5205.54+0.0244395d,+2881.7+0.0135164d,+720.106+0.00337462d,+2721.51+0.0127336d,+3442.42+0.0161114d,+5766.79+0.0270157d,+5205.53+0.0243808d,+400.033+0.00186994d,+640.083+0.00299234d,+3883.07+0.0181771d,+440.039+0.00205698d
2021-01-06 12:15:00 PST,+1800.67+0.00852496d,+4925.02+0.0234102d,+2841.67+0.0134957d,+3081.97+0.0146384d,+4203.66+0.0199754d,+5446.14+0.0258929d,+16738.3+0.0799551d,+2881.72+0.0136861d,+12633.2+0.0602423d,+5085.34+0.0240891d,+3482.5+0.0164856d,+11427+0.0542719d,+4123.51+0.0195252d,+1040.22+0.00491928d,+2921.76+0.0138279d,+4844.84+0.0229476d,+1440.43+0.00681301d
2021-01-06 12:30:00 PST,+1840.7+0.00872952d,+2961.81+0.0140429d,+2761.57+0.0130925d,+5005.18+0.0237513d,+4524.23+0.0214647d,+5285.78+0.0250857d,+3081.96+0.0146133d,+2921.76+0.0138528d,+14121.4+0.0672651d,+7772.51+0.0369541d,+17947+0.0856909d,+5967.37+0.0283504d,+3963.25+0.0188134d,+3122.01+0.0148149d,+600.074+0.00284456d,+4925.02+0.0233882d,+360.027+0.00170647d
2021-01-06 12:45:00 PST,+1880.73+0.00893224d,+2401.19+0.011416d,+2761.58+0.0131314d,+3442.46+0.0163736d,+5005.19+0.023822d,+6568.95+0.0312849d,+3081.97+0.0146568d,+14202+0.0678531d,+13598.5+0.0649533d,+2641.44+0.0125254d,+15570.4+0.0742306d,+5606.5+0.0266181d,+3923.18+0.0186132d,+1120.26+0.00530881d,+2881.72+0.0136662d,+3883.12+0.0184228d,+1200.3+0.00568829d
2021-01-06 13:00:00 PST,+1840.7+0.00869985d,+3602.68+0.0170487d,+13196+0.0626952d,+7170.61+0.033983d,+5165.5+0.0244601d,+8053.39+0.0381807d,+2721.53+0.0128742d,+3522.56+0.016669d,+4764.68+0.0225584d,+2761.57+0.0130232d,+5766.84+0.0272293d,+4965.07+0.0234358d,+10703.6+0.0506423d,+1880.73+0.00886604d,+3362.32+0.0158602d,+1920.76+0.0090549d,+360.027+0.00169617d
2021-01-06 13:15:00 PST,+1840.7+0.0086798d,+3442.43+0.0162162d,+2881.7+0.0135717d,+4724.58+0.0222677d,+4844.82+0.0228356d,+7692.16+0.0362988d,+3322.26+0.0156494d,+2761.56+0.0130052d,+4363.91+0.0205648d,+2761.56+0.0130049d,+3562.6+0.0167828d,+10181.3+0.0480933d,+5005.14+0.0235923d,+1440.43+0.00677966d,+8454.7+0.0399088d,+1240.32+0.00583732d,+1240.32+0.00583732d
2021-01-06 13:30:00 PST,+1840.69+0.00866492d,+4323.86+0.0204746d,+2841.66+0.0134478d,+5365.94+0.0254201d,+4804.76+0.0227563d,+10060.9+0.0477544d,+20419.9+0.0673605d,+2801.62+0.013258d,+4243.71+0.0200944d,+7852.68+0.0370548d,+3602.66+0.0169704d,+6488.65+0.0306011d,+3923.16+0.0184825d,+1280.34+0.00602529d,+4003.29+0.0188606d,+1400.4+0.00659065d,+280.016+0.00131722d
2021-01-06 13:45:00 PST,+1880.72+0.00884204d,+3522.55+0.0166039d,+2721.52+0.0128239d,+5646.55+0.0266388d,+4764.66+0.0224702d,+8976.58+0.0424071d,+11293.5+0.0275433d,+2160.96+0.0101802d,+2601.39+0.0122573d,+3883.09+0.0182501d,+3482.48+0.0163646d,+6047.49+0.0284479d,+3963.22+0.0186273d,+1640.55+0.00770334d,+4884.89+0.0229679d,+440.04+0.00206523d,+1080.24+0.00507119d
2021-01-06 14:00:00 PST,+2481.27+0.0117167d,+2441.23+0.0115729d,+3081.96+0.0146142d,+6248.07+0.0296663d,+4043.38+0.0191807d,+4844.85+0.0229903d,+8407.32+0.0199935d,+13759.3+0.0655343d,+12231+0.0582182d,+5563.2+0.0132025d,+14282.2+0.0678617d,+5927.25+0.0280658d,+7852.73+0.0372127d,+2040.86+0.00964809d,+3722.86+0.0176119d,+600.074+0.00283515d,+1360.38+0.00642935d
2021-01-06 14:15:00 PST,+2441.22+0.0114974d,+3402.39+0.0161212d,+8976.67+0.0426317d,+5766.87+0.0273514d,+6970.04+0.0330743d,+3242.17+0.0153611d,+6044.24+0.0161031d,+4804.77+0.0227792d,+15650.8+0.0745349d,+8607.66+0.02043d,+15972.8+0.0759211d,+5967.34+0.0282462d,+6248.05+0.0295783d,+2441.23+0.0115386d,+3202.11+0.0151398d,+520.056+0.00245614d,+1040.22+0.00491385d
2021-01-06 14:30:00 PST,+1880.73+0.00885383d,+4283.78+0.0202458d,+2481.27+0.0117182d,+3081.95+0.0145586d,+5566.38+0.0263215d,+1960.79+0.00925815d,+4403.92+0.02044d,+4283.78+0.0202458d,+14845.6+0.0704699d,+10010.8+0.024738d,+10502.8+0.049761d,+10743.8+0.0509082d,+3923.17+0.0185371d,+1080.24+0.00509819d,+3122.01+0.0147467d,+360.027+0.00169864d,+680.095+0.00320918d
2021-01-06 14:45:00 PST,+1880.73+0.00885286d,+3562.62+0.0168681d,+2441.23+0.0115533d,+5205.59+0.0246639d,+3402.39+0.0161084d,+1040.22+0.00492007d,+16818.7+0.0800714d,+2801.62+0.0132608d,+14966.4+0.0711981d,+12983.8+0.042045d,+4884.91+0.0230735d,+6007.43+0.0283887d,+3963.23+0.0187129d,+440.04+0.00207469d,+4924.99+0.0232632d,+640.084+0.00301811d,+960.189+0.00452806d
2021-01-06 15:00:00 PST,+1800.66+0.00847383d,+3402.38+0.0160838d,+2521.31+0.0119144d,+3442.44+0.0162734d,+5566.39+0.026337d,+13598.2+0.0645535d,+5205.58+0.0246262d,+2561.35+0.0121038d,+14242+0.0676275d,+6604.84+0.0168301d,+3522.54+0.0165821d,+7812.54+0.0368417d,+3883.09+0.018282d,+680.095+0.00319775d,+3682.78+0.0173375d,+1320.36+0.00620985d,+600.074+0.00282141d
2021-01-06 15:15:00 PST,+2000.83+0.00948246d,+3442.46+0.0164334d,+7692.33+0.0367862d,+8173.92+0.0390971d,+9257.87+0.0443019d,+8013.38+0.0383267d,+6087.71+0.0290931d,+12834.4+0.0615087d,+9860.27+0.0471965d,+6486.36+0.0225037d,+3642.74+0.0172756d,+7090.4+0.0336742d,+9619.16+0.0457319d,+2000.83+0.00948245d,+520.056+0.00246317d,+560.065+0.00265271d,+680.095+0.00322139d
2021-01-06 15:30:00 PST,+1920.76+0.00903981d,+3642.72+0.0171741d,+4003.29+0.0188768d,+3963.23+0.0186876d,+6248.03+0.0294887d,+3762.91+0.0177416d,+4003.29+0.0188768d,+6408.44+0.0302478d,+1600.53+0.00753956d,+5406.01+0.025518d,+9257.65+0.0437684d,+12592.7+0.059618d,+3802.97+0.0179393d,+3322.27+0.0156687d,+360.027+0.00169591d,+600.074+0.00282694d,+760.119+0.00358114d
2021-01-06 15:45:00 PST,+3963.22+0.0186643d,+4403.98+0.0207436d,+2441.22+0.0114894d,+4083.42+0.0192311d,+5045.22+0.0237702d,+3562.6+0.0167747d,+3682.78+0.0173415d,+2881.7+0.0135649d,+1520.47+0.00715325d,+9578.94+0.0453921d,+16093.6+0.07647d,+8133.65+0.0385202d,+3883.11+0.0183578d,+5646.57+0.0267142d,+400.033+0.00188848d,+560.065+0.00264414d,+3923.17+0.0185475d
2021-01-06 16:00:00 PST,+3081.95+0.0145323d,+3642.74+0.0172496d,+3923.18+0.0185798d,+3843.05+0.0181997d,+5165.51+0.0244759d,+3081.96+0.0145908d,+15811.8+0.0752535d,+5726.77+0.0271416d,+2801.62+0.013262d,+8408.21+0.0224223d,+15771.6+0.0750418d,+6047.55+0.0286586d,+3879.1+0.0183661d,+2801.62+0.0132587d,+2681.48+0.0126896d,+520.056+0.00245886d,+2561.35+0.0121205d
2021-01-06 16:15:00 PST,+2921.74+0.0137008d,+3722.84+0.0175408d,+2521.3+0.0118737d,+8534.98+0.0402936d,+6408.44+0.0302277d,+7571.79+0.0357322d,+4724.58+0.0222698d,+4283.77+0.0201883d,+7290.93+0.0344028d,+8086.71+0.0190424d,+7331.02+0.0345117d,+5927.2+0.027887d,+7250.78+0.0341329d,+1600.52+0.00751699d,+320.021+0.00150222d,+680.095+0.00319292d,+1440.42+0.00676462d
2021-01-06 16:30:00 PST,+2561.35+0.0120628d,+5406.06+0.0257257d,+9057.03+0.043165d,+3803+0.0180852d,+6408.52+0.0305088d,+13075.6+0.0624215d,+5245.7+0.024961d,+11829.1+0.0564415d,+15973.1+0.0763466d,+8247.73+0.0215246d,+3522.55+0.0166396d,+7371.2+0.0348749d,+7692.2+0.0363984d,+2681.48+0.0126622d,+2681.48+0.0126622d,+480.047+0.00226477d,+3682.79+0.0173977d
2021-01-06 16:45:00 PST,+2801.61+0.0131673d,+4925.01+0.0233662d,+2801.62+0.0132803d,+4564.3+0.0216516d,+6047.56+0.0287053d,+12271.2+0.0583972d,+8655.51+0.0411286d,+10623.4+0.0505207d,+15932.7+0.0759375d,+6847.08+0.0237316d,+4083.42+0.0192535d,+13920+0.0659d,+2961.8+0.0139585d,+3722.85+0.0175507d,+1280.34+0.00602988d,+480.047+0.00226009d,+1760.64+0.00829353d
2021-01-06 17:00:00 PST,+3562.6+0.0167673d,+3762.92+0.0178025d,+3682.79+0.0174229d,+5606.48+0.0265447d,+5526.3+0.0261642d,+13236.3+0.0628673d,+6328.26+0.029971d,+4404+0.020841d,+16093.7+0.0765298d,+9337.93+0.0440739d,+5606.45+0.0264211d,+9016.71+0.0425522d,+3122+0.0146978d,+3442.43+0.0162085d,+2681.47+0.0126216d,+360.027+0.00169302d,+560.064+0.00263391d
2021-01-06 17:15:00 PST,+2561.35+0.0121031d,+3883.13+0.0184775d,+3442.46+0.0163776d,+5606.52+0.0266972d,+7331.16+0.0349347d,+11025.3+0.0526189d,+16255.1+0.0777482d,+4203.66+0.0200054d,+16013.4+0.0765847d,+4884.92+0.0231252d,+13678.7+0.0649914d,+10623.3+0.0504103d,+3103.99+0.0146834d,+2481.27+0.0117347d,+360.027+0.00170118d,+2601.39+0.0123034d,+1000.21+0.00472738d
2021-01-06 17:30:00 PST,+2481.27+0.0117295d,+3963.25+0.0188456d,+6809.62+0.0324186d,+6207.99+0.0295471d,+10543.1+0.0502707d,+10703.8+0.0510404d,+5205.62+0.0247659d,+4243.73+0.0201817d,+16013.4+0.0765283d,+4363.93+0.0206717d,+17302.1+0.0824005d,+8374.5+0.0397354d,+8535.06+0.0404999d,+760.119+0.00359529d,+2721.53+0.012883d,+400.033+0.00189183d,+320.021+0.00151339d
2021-01-06 17:45:00 PST,+2401.18+0.0112715d,+4524.21+0.0213724d,+6528.78+0.0308675d,+5486.2+0.0259271d,+4844.83+0.0228901d,+6769.44+0.0320085d,+4444.06+0.0209931d,+10824.2+0.0512668d,+17422.8+0.0827463d,+5646.53+0.0265641d,+13517.6+0.0637998d,+8013.17+0.0377346d,+3041.89+0.0142953d,+520.055+0.00244147d,+1800.66+0.00845788d,+3682.78+0.0173117d,+360.027+0.00169008d
2021-01-06 18:00:00 PST,+2401.18+0.0112775d,+2921.75+0.0137766d,+3562.61+0.0168028d,+5325.83+0.0251372d,+3562.61+0.0168028d,+7250.82+0.03425d,+4524.21+0.0213466d,+12391.7+0.0586578d,+17422.7+0.0826453d,+9458.34+0.0445138d,+3642.71+0.0171029d,+10904.4+0.0513499d,+3121.99+0.0146549d,+360.026+0.00168808d,+3843.02+0.0180448d,+480.047+0.00225095d,+1000.2+0.00469097d
2021-01-06 18:15:00 PST,+3762.89+0.017646d,+3762.9+0.0176817d,+3843.02+0.0180588d,+5526.26+0.0259864d,+3322.26+0.0156083d,+6488.63+0.0305239d,+3682.78+0.0173046d,+4564.27+0.0214543d,+16455.7+0.0777298d,+5766.79+0.0270299d,+3602.65+0.0168713d,+7250.74+0.0340061d,+3843.01+0.0179987d,+360.026+0.00168378d,+2441.22+0.0114269d,+920.173+0.00430448d,+5766.79+0.0270299d
2021-01-06 18:30:00 PST,+2721.51+0.0127518d,+3722.84+0.0175316d,+4003.29+0.0188545d,+6608.97+0.0311599d,+6408.43+0.0302119d,+5045.22+0.0237719d,+15046.7+0.0711894d,+5406+0.0254755d,+12110.2+0.0572267d,+5325.79+0.0249482d,+3081.94+0.0144238d,+7170.5+0.0336149d,+7130.38+0.0334263d,+400.033+0.00187016d,+400.033+0.00187016d,+2120.92+0.00992226d,+1240.31+0.00580046d
2021-01-06 18:45:00 PST,+3402.37+0.0159866d,+3322.26+0.0156461d,+11266.1+0.0532313d,+5446.09+0.0256706d,+5125.39+0.0241558d,+5085.31+0.0239664d,+5285.74+0.0249131d,+8454.7+0.0399013d,+4844.82+0.0228308d,+3682.77+0.0172911d,+5285.72+0.0248334d,+8534.93+0.0401523d,+7010.06+0.032958d,+2801.6+0.0131491d,+2721.51+0.0127728d,+320.021+0.00150047d,+1480.45+0.00694462d
2021-01-06 19:00:00 PST,+4724.6+0.0223379d,+4043.37+0.0191066d,+3722.85+0.0175897d,+5486.2+0.02594d,+7692.2+0.0364036d,+5165.49+0.0244204d,+4604.36+0.0217626d,+8374.46+0.0396436d,+3762.91+0.0177793d,+6849.7+0.032493d,+15409.2+0.0733574d,+11311.8+0.0537594d,+4167.32+0.0197466d,+5806.96+0.0275347d,+10382.3+0.0493229d,+2761.57+0.013078d,+280.016+0.00132471d
2021-01-06 19:15:00 PST,+3081.95+0.0145455d,+3722.86+0.0176175d,+3522.56+0.0166683d,+3802.98+0.0179973d,+7692.22+0.0364613d,+5005.17+0.0236983d,+5686.67+0.0269326d,+17745.3+0.0844653d,+3802.98+0.0179973d,+7010.15+0.0332427d,+15369+0.0731343d,+5486.21+0.0259997d,+4033.49+0.0191036d,+9378.19+0.0445158d,+11949.6+0.056782d,+520.056+0.00245954d,+960.19+0.00454193d
2021-01-06 19:30:00 PST,+2921.75+0.0137158d,+3722.84+0.017516d,+3482.49+0.0163835d,+8414.54+0.0396669d,+9056.85+0.0427061d,+3642.72+0.0171385d,+3802.96+0.0178936d,+7290.91+0.0343541d,+8133.58+0.038338d,+5365.9+0.0252518d,+10783.9+0.050862d,+5365.9+0.0252518d,+3985.65+0.0187458d,+9378.06+0.0442058d,+6729.29+0.0316856d,+2841.65+0.0133589d,+600.074+0.00281842d
2021-01-06 19:45:00 PST,+2801.61+0.0131639d,+2721.52+0.012864d,+5446.11+0.0257714d,+6849.68+0.0324319d,+4524.22+0.0214008d,+5045.25+0.0238705d,+14966.4+0.0711017d,+4524.22+0.0214008d,+17181.2+0.081699d,+5205.56+0.024525d,+3522.54+0.0165844d,+6167.81+0.02907d,+9580.34+0.0452174d,+4644.43+0.0218763d,+6729.3+0.0317237d,+1240.32+0.00583401d,+1640.55+0.00771785d
2021-01-06 20:00:00 PST,+2801.61+0.0132042d,+4524.22+0.0214374d,+8775.93+0.0416568d,+3722.86+0.0176344d,+8856.22+0.0420393d,+6368.38+0.0301987d,+5446.12+0.0258155d,+4683.69+0.0181112d,+16375.6+0.0779763d,+3963.22+0.0186777d,+3602.66+0.0169759d,+7411.29+0.0349771d,+4013.97+0.0189172d,+2401.18+0.0113089d,+6568.87+0.0309906d,+2761.56+0.0130081d,+720.106+0.00338916d
2021-01-06 20:15:00 PST,+2561.34+0.0120351d,+3642.72+0.0171691d,+3402.38+0.0160347d,+5486.18+0.0258775d,+5406+0.0254984d,+5045.23+0.0237932d,+4484.13+0.0211422d,+9008.44+0.0214993d,+14121.1+0.066845d,+9940.28+0.0468403d,+3522.54+0.0165551d,+9779.63+0.0460802d,+4043.35+0.0190068d,+480.047+0.0022533d,+3883.09+0.0182523d,+2120.92+0.00996209d,+1880.72+0.00883301d
2021-01-06 20:30:00 PST,+4243.69+0.0199688d,+3642.73+0.0171936d,+3402.38+0.0160576d,+4564.28+0.0215515d,+8374.45+0.0396045d,+3762.91+0.0177618d,+4484.14+0.0211724d,+19894.4+0.0628073d,+3682.79+0.017383d,+5285.73+0.0248922d,+8374.41+0.039488d,+7531.65+0.0355018d,+5321.14+0.0250594d,+1840.69+0.00865619d,+2040.85+0.00959826d,+4524.2+0.0212993d,+1440.42+0.00677274d
2021-01-06 20:45:00 PST,+4884.91+0.0230744d,+2681.48+0.0126636d,+3482.5+0.016452d,+7491.57+0.0354502d,+3242.16+0.0153151d,+4965.08+0.0234703d,+4083.43+0.0192957d,+7806.34+0.0186479d,+3843.04+0.0181579d,+5526.3+0.0261614d,+15529.9+0.073824d,+10462.6+0.0496311d,+6540.83+0.0309771d,+480.047+0.0022678d,+3442.44+0.0162824d,+1440.43+0.00680747d,+560.065+0.0026459d
2021-01-06 21:00:00 PST,+3722.86+0.0176587d,+3682.81+0.0175125d,+9297.95+0.0443169d,+3722.87+0.0177033d,+5486.24+0.0261077d,+4925.03+0.0234316d,+15530.2+0.0742146d,+4283.59+0.0192648d,+3762.93+0.0178941d,+5526.3+0.0261899d,+3642.74+0.01725d,+8816.07+0.0418376d,+6961.61+0.0330117d,+360.027+0.00170258d,+1840.7+0.00871006d,+1360.38+0.00643596d,+400.033+0.0018918d
2021-01-06 21:15:00 PST,+2841.67+0.0135034d,+3242.17+0.0153865d,+4123.52+0.0195763d,+5446.14+0.0258696d,+5165.52+0.0245338d,+5005.18+0.0237707d,+6609.04+0.0314086d,+4323.87+0.0205292d,+6207.98+0.0294977d,+8655.5+0.0411217d,+3482.5+0.0165097d,+13799.5+0.0657008d,+3998.9+0.0189619d,+400.033+0.00189405d,+1840.7+0.00872039d,+1480.45+0.00701267d,+320.021+0.00151516d
2021-01-06 21:30:00 PST,+3482.51+0.0165355d,+5165.53+0.0245742d,+3362.34+0.0159838d,+5045.27+0.0240009d,+5205.62+0.0247653d,+5045.27+0.0240009d,+4524.24+0.0215176d,+3602.69+0.0171281d,+17100.9+0.0817607d,+8976.65+0.0425834d,+3522.56+0.0166726d,+6929.92+0.0328462d,+4003.3+0.0189518d,+280.016+0.00132357d,+720.107+0.0034044d,+1200.3+0.00567569d,+120.003+0.000567184d
2021-01-06 21:45:00 PST,+3682.8+0.0174781d,+3402.4+0.0162248d,+3482.52+0.0166074d,+7772.57+0.037132d,+6609.09+0.0315583d,+4003.33+0.0190951d,+4644.48+0.0221592d,+16940+0.0812386d,+17181.7+0.0824062d,+5526.3+0.026168d,+5165.5+0.0244559d,+5887.15+0.0278808d,+4043.37+0.0191343d,+200.008+0.000944991d,+280.016+0.00132305d,+1240.32+0.00586273d,+240.012+0.00113402d
2021-01-06 22:00:00 PST,+2361.15+0.0111458d,+2521.31+0.0119395d,+3442.45+0.0163077d,+3802.98+0.0180184d,+5526.31+0.0262021d,+4804.77+0.0227742d,+4163.58+0.0197298d,+5566.4+0.0263926d,+16053.5+0.0764484d,+5606.48+0.0265496d,+15570.2+0.0740383d,+5085.33+0.0240765d,+9699.44+0.0460097d,+1160.28+0.00548443d,+240.012+0.00113406d,+1200.3+0.00567369d,+640.084+0.00302492d
2021-01-06 22:15:00 PST,+2321.11+0.0109566d,+3602.69+0.0171202d,+9779.85+0.046594d,+6047.58+0.0287677d,+5406.05+0.0257092d,+4965.11+0.0236079d,+14121.5+0.0674005d,+4363.94+0.0207443d,+14362.9+0.0685598d,+5646.56+0.0266688d,+3522.55+0.0166225d,+8735.72+0.0413116d,+4043.36+0.0190843d,+280.016+0.0013196d,+1440.43+0.00679139d,+360.027+0.00169672d,+1960.79+0.00924681d
2021-01-06 22:30:00 PST,+2080.88+0.0097474d,+3041.89+0.0142882d,+3402.37+0.0159837d,+3562.6+0.0167375d,+6568.84+0.0308993d,+5125.38+0.0240951d,+7170.54+0.033738d,+4243.69+0.019943d,+1800.66+0.00845365d,+12994.7+0.0612348d,+3522.54+0.0165348d,+7772.37+0.0365472d,+4003.28+0.0187951d,+160.005+0.000750032d,+160.005+0.000750032d,+160.005+0.000750032d,+1480.45+0.00694342d
2021-01-06 22:45:00 PST,+3282.2+0.0154136d,+3682.78+0.0173463d,+4764.66+0.0224521d,+9217.47+0.0435144d,+6849.64+0.0323046d,+5005.14+0.0235876d,+3081.95+0.0145128d,+3562.6+0.0167794d,+1880.73+0.00885188d,+4564.26+0.0214345d,+3602.65+0.016912d,+6247.99+0.0293618d,+4003.28+0.0187957d,+360.026+0.00168783d,+120.003+0.000562528d,+160.005+0.000750056d,+1200.29+0.00562901d
2021-01-06 23:00:00 PST,+1840.69+0.00862229d,+2521.3+0.0118537d,+3802.96+0.0178887d,+5526.26+0.0260133d,+5446.08+0.0256351d,+4844.81+0.0227992d,+2921.75+0.0137386d,+13799.2+0.0651776d,+1720.61+0.00808664d,+5005.12+0.0234689d,+3963.21+0.0185755d,+5927.18+0.0278029d,+4965.03+0.0232806d,+280.016+0.00131046d,+200.008+0.000935996d,+280.016+0.00131046d,+400.033+0.00187222d
2021-01-06 23:15:00 PST,+1760.63+0.00825942d,+3762.91+0.0177254d,+7973.07+0.0376228d,+3722.84+0.0175364d,+5406+0.0254825d,+4363.91+0.0205616d,+2761.56+0.0130032d,+6167.81+0.0290826d,+2841.66+0.0133807d,+3482.49+0.0163837d,+15006.4+0.0709349d,+6087.6+0.0286704d,+5165.47+0.0243183d,+160.005+0.000751735d,+200.008+0.000939692d,+360.027+0.00169161d,+320.021+0.00150362d
2021-01-06 23:30:00 PST,+1760.63+0.00825301d,+2721.52+0.0128093d,+2921.75+0.0137529d,+4564.27+0.0214988d,+5806.92+0.027366d,+4884.9+0.0230121d,+0+0d,+2841.66+0.0133754d,+14040.6+0.0663936d,+3642.71+0.0171107d,+8093.43+0.0380863d,+9257.58+0.0435854d,+1240.31+0.00582033d,+120.003+0.00056287d,+320.021+0.00150117d,+120.003+0.00056287d,+2281.06+0.0107087d
2021-01-06 23:45:00 PST,+1840.69+0.00860165d,+4323.83+0.0203146d,+1080.24+0.00506853d,+7290.89+0.0342964d,+8775.79+0.0413066d,+3602.66+0.0169213d,+3242.15+0.0152258d,+2841.65+0.0133428d,+10502.6+0.0494697d,+5806.87+0.0271588d,+800.13+0.00373459d,+4243.67+0.019835d,+1320.35+0.00616402d,+160.005+0.000746626d,+200.008+0.000933305d,+120.003+0.000559955d,+1440.42+0.00672488d
2021-01-07 00:00:00 PST,+1800.66+0.00838263d,+2721.5+0.0126913d,+840.143+0.00391489d,+6528.67+0.0304927d,+4644.38+0.0216753d,+3442.41+0.0160578d,+3001.83+0.0140002d,+2521.29+0.0117567d,+800.13+0.00372837d,+1880.72+0.00874231d,+920.171+0.00427565d,+3162.03+0.014706d,+1400.4+0.00650833d,+240.012+0.00111493d,+160.005+0.000743249d,+360.026+0.00167251d,+800.13+0.00371769d
2021-01-07 00:15:00 PST,+1760.63+0.00823535d,+3562.59+0.0167181d,+880.158+0.00412576d,+5405.98+0.0253876d,+4644.41+0.0218043d,+3602.65+0.0169063d,+3041.89+0.0142715d,+11065.1+0.0520849d,+760.118+0.00356289d,+3121.99+0.014603d,+800.13+0.00373905d,+3682.76+0.01723d,+6729.24+0.0315223d,+240.012+0.00112133d,+120.003+0.000560625d,+1680.58+0.00785624d,+160.005+0.000747519d
2021-01-07 00:30:00 PST,+1800.66+0.00842925d,+3642.72+0.0171382d,+6689.18+0.0315105d,+6248.01+0.029427d,+5686.63+0.0267768d,+3522.54+0.016572d,+4163.55+0.0195928d,+9418.22+0.044416d,+680.095+0.00319581d,+3001.84+0.0140704d,+7932.88+0.0372586d,+6729.26+0.0315899d,+1200.29+0.00562195d,+160.005+0.000749116d,+120.003+0.000561823d,+2200.99+0.0103132d,+160.005+0.000749116d
2021-01-07 00:45:00 PST,+1800.66+0.00842778d,+2561.34+0.0120323d,+840.144+0.00394393d,+6047.49+0.0284498d,+7090.31+0.0333698d,+3442.43+0.0161772d,+9177.28+0.0432291d,+2921.75+0.0137274d,+3802.96+0.0178741d,+6649.05+0.0312341d,+11587.5+0.0545434d,+4163.54+0.0195385d,+1200.29+0.00562586d,+1240.31+0.00581353d,+1280.33+0.00600121d,+520.055+0.00243685d,+120.003+0.000562206d
2021-01-07 01:00:00 PST,+1840.69+0.00862419d,+4444.06+0.0209852d,+720.106+0.00339519d,+8294.17+0.039228d,+8896.31+0.0420863d,+3602.67+0.0170062d,+9297.82+0.0439931d,+2921.75+0.0137881d,+14040.7+0.0665649d,+2481.25+0.0116116d,+800.13+0.00374183d,+2681.47+0.0125496d,+1280.33+0.00598869d,+200.008+0.000935115d,+320.021+0.00149629d,+480.047+0.00224466d,+240.012+0.00112217d
2021-01-07 01:15:00 PST,+1840.69+0.00861117d,+2561.34+0.0120342d,+680.095+0.00319289d,+4644.42+0.0218399d,+4724.57+0.0222176d,+3322.26+0.0156141d,+4243.69+0.0199523d,+2561.34+0.0120342d,+15207.6+0.071824d,+1520.47+0.00710599d,+680.094+0.00317736d,+2721.51+0.0127253d,+4564.25+0.0213577d,+240.012+0.00112112d,+200.008+0.000934245d,+1640.55+0.00766755d,+240.012+0.00112112d
2021-01-07 01:30:00 PST,+2881.69+0.0134854d,+3602.66+0.016952d,+4924.97+0.0231866d,+5285.73+0.0248887d,+5285.73+0.0248887d,+3402.37+0.0160082d,+3122+0.0146874d,+8294.13+0.0391026d,+10824.1+0.0510833d,+3001.84+0.014038d,+2040.85+0.00954023d,+2761.55+0.0129131d,+3242.14+0.0151633d,+240.012+0.00112114d,+120.003+0.000560524d,+1480.45+0.00691897d,+160.005+0.000747386d
2021-01-07 01:45:00 PST,+1800.66+0.0083998d,+2841.65+0.0133127d,+2401.18+0.0112471d,+5486.15+0.0257296d,+7973+0.0374309d,+3482.48+0.0163192d,+2921.74+0.0136884d,+10221.4+0.0480307d,+680.094+0.00318334d,+6007.35+0.0280964d,+2481.25+0.0115882d,+8093.36+0.0378849d,+1120.26+0.00522901d,+160.005+0.000746564d,+160.005+0.000746564d,+1160.27+0.0054159d,+880.157+0.00410791d
