# file...... 1Meter_684_A_power.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,house_meter_684_A_24:measured_power,house_meter_684_A_25:measured_power,house_meter_684_A_26:measured_power,house_meter_684_A_27:measured_power,house_meter_684_A_28:measured_power,house_meter_684_A_29:measured_power,house_meter_684_A_30:measured_power,house_meter_684_A_31:measured_power,house_meter_684_A_32:measured_power,house_meter_684_A_33:measured_power,house_meter_684_A_34:measured_power,house_meter_684_A_35:measured_power,house_meter_684_A_36:measured_power,house_meter_684_A_37:measured_power,house_meter_684_A_38:measured_power,house_meter_684_A_39:measured_power,house_meter_684_A_40:measured_power
2021-01-06 14:45:00 PST,+1400.4+0.00650625d,+2080.87+0.00961683d,+920.17+0.00425061d,+960.186+0.00443553d,+480.046+0.00221711d,+1120.25+0.00517528d,+680.093+0.0031413d,+880.156+0.0040657d,+760.116+0.00351103d,+480.046+0.00221565d,+680.093+0.00313922d,+560.063+0.00258505d,+640.082+0.00295449d,+400.032+0.00184628d,+760.116+0.00350871d,+200.008+0.000923024d,+520.054+0.00240034d
2021-01-06 15:00:00 PST,+1720.6+0.00796406d,+1960.77+0.00904437d,+720.104+0.00331994d,+640.082+0.00295092d,+360.026+0.00165961d,+1480.44+0.00682745d,+1040.22+0.00479639d,+1040.22+0.00479639d,+880.156+0.0040581d,+1040.22+0.00479702d,+920.17+0.00424321d,+2040.42+0.00472294d,+3201.37+0.0098318d,+320.021+0.00147537d,+680.093+0.00313584d,+280.016+0.00129092d,+360.026+0.00165983d
2021-01-06 15:15:00 PST,+2521.29+0.0117339d,+1080.24+0.00499561d,+600.073+0.00277453d,+480.046+0.00221947d,+360.026+0.00166448d,+1080.24+0.00499561d,+1080.24+0.00499561d,+1040.22+0.00481047d,+640.083+0.00295958d,+480.046+0.00222189d,+920.171+0.00425975d,+4802.64+0.012632d,+4562.39+0.0120125d,+360.026+0.00166629d,+520.055+0.0024071d,+400.032+0.00185148d,+280.016+0.00129594d
2021-01-06 15:30:00 PST,+1920.74+0.00885473d,+1680.57+0.00772485d,+600.072+0.0027571d,+440.039+0.00202168d,+440.039+0.00202168d,+920.169+0.00422835d,+720.104+0.00330875d,+920.169+0.00422835d,+640.082+0.00294097d,+440.039+0.0020235d,+1120.25+0.00515281d,+4962.73+0.0126217d,+2881.14+0.00910809d,+520.054+0.00239152d,+520.054+0.00239152d,+440.039+0.0020235d,+440.039+0.0020235d
2021-01-06 15:45:00 PST,+2040.84+0.00944188d,+1920.74+0.00886377d,+400.032+0.00184492d,+440.039+0.00202946d,+920.17+0.00424466d,+1240.31+0.00572217d,+3001.81+0.0138587d,+1200.29+0.00553745d,+760.116+0.00350612d,+1000.2+0.00461611d,+4682.93+0.0143735d,+4121.96+0.0108901d,+600.072+0.00276899d,+680.093+0.00313834d,+280.016+0.00129194d,+360.026+0.00166115d,+680.093+0.00313834d
2021-01-06 16:00:00 PST,+1040.22+0.00484237d,+1720.6+0.00797917d,+440.039+0.00203959d,+640.083+0.00296704d,+1240.31+0.00575075d,+1480.44+0.0068648d,+2441.2+0.0113242d,+1360.37+0.00630773d,+800.129+0.00370917d,+640.083+0.00296618d,+4362.41+0.0127022d,+1840.66+0.00817101d,+560.063+0.00259528d,+400.032+0.00185359d,+280.016+0.00129741d,+160.005+0.000741321d,+280.016+0.00129741d
2021-01-06 16:15:00 PST,+5566.28+0.0258957d,+1600.52+0.00740019d,+400.032+0.00184871d,+720.104+0.00332832d,+800.129+0.00369831d,+880.156+0.00406834d,+2120.91+0.00980834d,+1760.62+0.008141d,+480.046+0.00221856d,+560.063+0.00258807d,+4162.29+0.0126282d,+1520.47+0.00702882d,+560.063+0.00258807d,+320.021+0.00147868d,+400.032+0.00184844d,+200.008+0.000924112d,+240.012+0.00110896d
2021-01-06 16:30:00 PST,+3442.41+0.0160403d,+1200.29+0.00556247d,+360.026+0.00166788d,+480.047+0.00222401d,+1040.22+0.00482033d,+1080.24+0.00500585d,+2040.84+0.00946102d,+2561.32+0.0118764d,+640.083+0.00296563d,+760.117+0.00352236d,+3881.98+0.011696d,+1520.47+0.00704799d,+760.117+0.00352236d,+600.073+0.00278054d,+1840.35+0.00433853d,+280.016+0.00129732d,+400.032+0.00185346d
2021-01-06 16:45:00 PST,+4604.3+0.021432d,+1080.24+0.00499594d,+840.142+0.00388517d,+680.093+0.00314483d,+880.156+0.00407027d,+960.186+0.00444051d,+960.186+0.00444051d,+3322.23+0.0153787d,+800.129+0.00370007d,+880.156+0.00407334d,+2320.57+0.00568608d,+640.083+0.002962d,+800.129+0.00370286d,+1160.27+0.00537031d,+4962.63+0.0121763d,+480.046+0.00222129d,+2401.16+0.0111193d
2021-01-06 17:00:00 PST,+4524.15+0.0210396d,+1040.22+0.00480269d,+480.046+0.00221588d,+760.116+0.00350907d,+360.026+0.00166179d,+720.104+0.0033243d,+680.093+0.00313954d,+2801.58+0.0129441d,+1000.2+0.00461786d,+800.129+0.00369813d,+1360.37+0.00628894d,+1160.27+0.00536345d,+800.129+0.00369813d,+1640.54+0.00758501d,+4682.35+0.0115041d,+440.039+0.00203353d,+3322.22+0.0153706d
2021-01-06 17:15:00 PST,+4243.65+0.0197677d,+960.186+0.00444371d,+480.046+0.0022212d,+440.039+0.00203605d,+800.129+0.00370273d,+880.156+0.0040732d,+600.073+0.00277671d,+2321.09+0.0107478d,+880.156+0.0040732d,+1080.24+0.0050073d,+2481.24+0.011508d,+720.105+0.00333747d,+680.093+0.00315197d,+2601.37+0.0120658d,+4562.18+0.0109833d,+680.093+0.00315197d,+3041.87+0.0141114d
2021-01-06 17:30:00 PST,+4844.78+0.0226357d,+1120.25+0.00519578d,+560.063+0.00259701d,+800.129+0.00371055d,+1400.4+0.00649583d,+800.129+0.00371055d,+760.117+0.00352494d,+2080.88+0.00965494d,+600.073+0.00278258d,+1040.22+0.00482966d,+4442.01+0.0103941d,+1000.2+0.00464379d,+640.083+0.00297138d,+1360.37+0.00631694d,+1960.72+0.00839402d,+600.073+0.0027856d,+3001.82+0.0139483d
2021-01-06 17:45:00 PST,+4484.06+0.0207805d,+1120.25+0.00516671d,+560.063+0.00258248d,+1680.57+0.00775269d,+1680.57+0.00775269d,+720.104+0.00332066d,+680.093+0.0031361d,+2361.12+0.0108952d,+680.093+0.0031361d,+1760.62+0.00812961d,+4041.67+0.00949456d,+1160.17+0.00339443d,+600.072+0.00276952d,+2481.24+0.0114603d,+1880.71+0.00868453d,+800.129+0.00369313d,+1720.6+0.00794465d
2021-01-06 18:00:00 PST,+5646.44+0.026174d,+880.156+0.00405801d,+520.054+0.00239739d,+560.063+0.00258187d,+1320.35+0.00608862d,+720.104+0.00331987d,+600.072+0.00276636d,+2281.05+0.0105228d,+1160.27+0.00535009d,+2841.63+0.0131462d,+2521.13+0.0102756d,+4482.96+0.0151569d,+960.186+0.00443873d,+5803.41+0.0134715d,+2401.16+0.0111065d,+1440.42+0.00666002d,+1920.74+0.00888261d
2021-01-06 18:15:00 PST,+3722.8+0.0172809d,+840.142+0.00387891d,+720.104+0.00332453d,+960.185+0.00443336d,+2641.4+0.0122041d,+1240.31+0.00572739d,+720.104+0.00332453d,+2401.16+0.011093d,+520.054+0.00240076d,+2521.28+0.0116677d,+2601.36+0.0120386d,+3481.55+0.010216d,+440.039+0.00203464d,+5603.25+0.013302d,+1360.37+0.00629241d,+1640.54+0.00758919d,+1360.37+0.00629241d
2021-01-06 18:30:00 PST,+1120.25+0.00518717d,+880.155+0.00405498d,+640.082+0.00294865d,+560.063+0.00257994d,+1400.39+0.00645312d,+1680.57+0.00774505d,+600.072+0.00276429d,+3521.37+0.0089429d,+480.046+0.00221127d,+2401.16+0.0110823d,+2120.9+0.00978773d,+2200.56+0.00581838d,+520.054+0.00239845d,+5443.03+0.0127968d,+1080.23+0.00498308d,+1720.59+0.00793908d,+800.129+0.00369055d
2021-01-06 18:45:00 PST,+1360.37+0.00631983d,+640.082+0.00295536d,+480.046+0.0022163d,+480.046+0.0022163d,+680.093+0.00314015d,+1640.54+0.0075777d,+1280.33+0.00591301d,+1520.44+0.00666283d,+920.17+0.00424905d,+2321.09+0.010739d,+2040.84+0.00944129d,+2440.63+0.00590286d,+560.063+0.0025894d,+4562.1+0.0105926d,+1040.22+0.00481029d,+1160.27+0.00536572d,+1120.25+0.00518057d
2021-01-06 19:00:00 PST,+2881.68+0.0133903d,+640.082+0.00295597d,+480.046+0.00221676d,+600.072+0.00277116d,+520.054+0.00240155d,+2361.12+0.0109115d,+720.104+0.00332563d,+880.156+0.00406505d,+480.046+0.00221676d,+2281.05+0.010555d,+1920.74+0.00888645d,+2520.74+0.00675146d,+320.021+0.00147964d,+3601.49+0.00952749d,+320.021+0.00147964d,+1320.35+0.00610722d,+1600.52+0.00740394d
2021-01-06 19:15:00 PST,+3722.82+0.0173624d,+720.105+0.00333524d,+520.055+0.00240849d,+480.046+0.00222317d,+480.046+0.00222317d,+3442.39+0.0159614d,+640.083+0.00296451d,+880.156+0.0040768d,+520.055+0.00240849d,+2160.94+0.0100242d,+1800.66+0.00835163d,+1800.35+0.00442466d,+840.143+0.00389515d,+2641.41+0.0122553d,+640.083+0.00296737d,+1600.52+0.00742277d,+1480.44+0.00686556d
2021-01-06 19:30:00 PST,+5846.9+0.0270748d,+1080.23+0.00496862d,+400.032+0.00183948d,+400.032+0.00183948d,+480.046+0.00220748d,+2961.76+0.0136331d,+1280.33+0.00588945d,+1160.27+0.00533693d,+920.17+0.00423212d,+2961.76+0.0136466d,+2080.87+0.00958443d,+720.083+0.00266014d,+1080.23+0.00497353d,+2040.84+0.00939989d,+1800.37+0.00473762d,+1480.44+0.00681723d,+1960.77+0.00903083d
2021-01-06 19:45:00 PST,+2681.45+0.0124307d,+2120.9+0.00978294d,+280.016+0.00129065d,+880.156+0.0040578d,+400.032+0.00184392d,+2160.94+0.00996776d,+960.185+0.00442691d,+1720.59+0.00793518d,+800.129+0.00368873d,+3402.33+0.0157093d,+2481.24+0.0114522d,+560.063+0.00258298d,+840.142+0.00387512d,+1000.2+0.00461369d,+1320.21+0.00367463d,+760.116+0.0035059d,+1600.51+0.00738458d
2021-01-06 20:00:00 PST,+5606.35+0.0259902d,+2241.01+0.01033d,+560.063+0.00257988d,+2040.84+0.00940653d,+360.026+0.0016583d,+2000.8+0.00922186d,+960.185+0.00442372d,+1200.29+0.00553045d,+1080.23+0.00497705d,+2881.67+0.0132849d,+2040.84+0.00940537d,+640.082+0.00294822d,+680.093+0.00313255d,+840.142+0.00387d,+440.032+0.00169167d,+600.072+0.00276389d,+1640.54+0.00755935d
2021-01-06 20:15:00 PST,+6648.94+0.0308817d,+2521.28+0.011625d,+440.039+0.00202723d,+2040.84+0.00940803d,+520.054+0.00239593d,+2080.87+0.00959273d,+880.155+0.00405553d,+1120.25+0.00516233d,+1160.27+0.00534682d,+3121.96+0.0143958d,+2120.9+0.00977588d,+680.093+0.00313294d,+840.142+0.00387047d,+560.063+0.00257988d,+360.026+0.0016583d,+600.072+0.00276423d,+1600.51+0.00737571d
2021-01-06 20:30:00 PST,+5806.83+0.0269965d,+1920.74+0.00887225d,+320.021+0.00147728d,+1880.71+0.0086872d,+360.026+0.00166198d,+2321.08+0.0107232d,+1200.29+0.00554274d,+1280.33+0.00591255d,+1040.22+0.00480325d,+2681.45+0.0123889d,+2080.87+0.00961177d,+840.142+0.00387876d,+760.116+0.00350919d,+520.054+0.00240067d,+600.072+0.00277014d,+720.104+0.00332441d,+1680.57+0.00776147d
2021-01-06 20:45:00 PST,+5646.44+0.0261806d,+2200.97+0.0101638d,+440.039+0.0020306d,+1880.71+0.00868376d,+320.021+0.0014767d,+2200.97+0.0101638d,+1000.2+0.00461657d,+1000.2+0.00461657d,+1240.31+0.00572537d,+2241.01+0.0103484d,+2401.16+0.0110887d,+1200.29+0.00554031d,+1320.35+0.00609478d,+360.026+0.00166125d,+600.072+0.00276915d,+440.039+0.00203052d,+1480.44+0.0068342d
2021-01-06 21:00:00 PST,+5325.73+0.0246958d,+2481.24+0.0114735d,+480.046+0.002218d,+1840.68+0.00850932d,+520.054+0.00240289d,+2200.98+0.0101764d,+1000.2+0.00462228d,+1480.44+0.00684296d,+1160.27+0.00536237d,+2080.87+0.00961803d,+2401.16+0.0110999d,+2080.54+0.0060107d,+1000.2+0.00462103d,+440.039+0.00203257d,+520.054+0.00240224d,+400.032+0.00184774d,+760.116+0.00351148d
2021-01-06 21:15:00 PST,+1840.68+0.00854369d,+2801.59+0.0129899d,+280.016+0.00129701d,+1920.74+0.00890262d,+320.021+0.00148233d,+2281.05+0.0105742d,+1000.2+0.0046342d,+2441.2+0.0113173d,+880.156+0.0040778d,+2441.2+0.0113098d,+2120.91+0.00982463d,+920.122+0.00303619d,+1120.25+0.00518722d,+280.016+0.00129614d,+480.046+0.00222223d,+480.046+0.00222223d,+440.039+0.002037d
2021-01-06 21:30:00 PST,+640.083+0.00297545d,+1400.4+0.00649995d,+400.032+0.001856d,+1960.78+0.00910303d,+360.026+0.00167036d,+2561.33+0.011894d,+840.143+0.00389865d,+1680.57+0.00780127d,+1560.49+0.00724351d,+1280.33+0.00593808d,+2000.81+0.0092823d,+720.105+0.00333903d,+680.093+0.00315345d,+360.026+0.00166915d,+520.055+0.00241123d,+680.093+0.00315345d,+560.063+0.00259677d
2021-01-06 21:45:00 PST,+920.172+0.00428217d,+1120.25+0.00520752d,+560.063+0.00260287d,+2241.02+0.0104221d,+560.063+0.00260287d,+2401.17+0.0111677d,+920.171+0.00427709d,+1760.63+0.00818643d,+760.117+0.0035329d,+1240.31+0.00576432d,+2160.95+0.0100467d,+640.083+0.00297405d,+2000.81+0.0093016d,+720.105+0.00334597d,+600.073+0.0027881d,+640.083+0.00297405d,+840.143+0.00390392d
2021-01-06 22:00:00 PST,+480.046+0.00222202d,+1040.22+0.00481175d,+320.021+0.0014799d,+2000.81+0.00925875d,+360.026+0.00166492d,+1560.49+0.0072199d,+960.186+0.0044414d,+1520.47+0.00703461d,+920.171+0.00425624d,+1120.25+0.00518582d,+2000.81+0.00926532d,+4162.45+0.013533d,+2000.81+0.00926532d,+680.093+0.00314769d,+920.171+0.00425926d,+480.046+0.00222163d,+1200.29+0.0055565d
2021-01-06 22:15:00 PST,+560.063+0.00258036d,+1160.27+0.00534599d,+400.032+0.0018426d,+1800.65+0.00829871d,+280.016+0.00128973d,+840.142+0.00387049d,+1080.23+0.00497706d,+1440.42+0.00663752d,+920.17+0.00423931d,+1000.2+0.00461032d,+1880.71+0.008672d,+3642.01+0.0126913d,+1880.71+0.008672d,+360.026+0.00165908d,+520.054+0.00239667d,+360.026+0.00165908d,+840.142+0.00387229d
2021-01-06 22:30:00 PST,+680.093+0.00312707d,+960.185+0.0044147d,+480.046+0.00220671d,+1920.74+0.0088345d,+480.046+0.00220671d,+560.063+0.00257462d,+1000.2+0.00459876d,+1160.27+0.00533507d,+1080.23+0.0049669d,+960.185+0.00441617d,+2040.83+0.00939047d,+2400.64+0.00613784d,+1920.74+0.00883745d,+360.026+0.00165547d,+400.032+0.00183945d,+560.034+0.0013928d,+840.141+0.00386387d
2021-01-06 22:45:00 PST,+3121.96+0.0144084d,+800.128+0.00368689d,+320.021+0.00147433d,+1040.22+0.00479364d,+520.054+0.00239607d,+800.128+0.00368689d,+1000.2+0.00460916d,+920.17+0.00424022d,+760.116+0.00350246d,+760.116+0.00350541d,+2160.94+0.00997117d,+760.062+0.00187397d,+1880.71+0.00867715d,+360.026+0.00166006d,+400.032+0.00184455d,+3722.25+0.0138893d,+760.116+0.00350541d
2021-01-06 23:00:00 PST,+600.072+0.002762d,+680.093+0.00313117d,+360.026+0.00165736d,+400.032+0.00184155d,+720.104+0.00331544d,+840.142+0.00386829d,+640.082+0.00294691d,+4442.5+0.0129448d,+760.116+0.00349971d,+560.063+0.00257917d,+1040.22+0.00479128d,+2080.46+0.0050487d,+1520.46+0.00700466d,+360.026+0.00165784d,+400.032+0.00184209d,+3882.07+0.0122638d,+600.072+0.00276346d
2021-01-06 23:15:00 PST,+560.063+0.00259013d,+560.063+0.00259047d,+520.054+0.00240538d,+600.073+0.00277557d,+640.083+0.00296068d,+480.046+0.0022203d,+720.104+0.00333093d,+6366.09+0.021954d,+520.054+0.00240538d,+720.104+0.00332883d,+640.082+0.00295882d,+1600.31+0.00444968d,+1120.25+0.00517944d,+440.039+0.00203394d,+800.129+0.00369888d,+720.063+0.00199311d,+920.17+0.00425402d
2021-01-06 23:30:00 PST,+520.054+0.00240132d,+680.093+0.0031371d,+400.032+0.00184504d,+600.072+0.00276789d,+560.063+0.00258331d,+600.072+0.00276789d,+480.046+0.00221416d,+3441.7+0.0113175d,+600.072+0.00276789d,+800.129+0.00368928d,+560.063+0.00258212d,+600.072+0.00276663d,+640.082+0.00295114d,+800.129+0.00368928d,+440.039+0.00202866d,+360.026+0.00165974d,+640.082+0.00295114d
2021-01-06 23:45:00 PST,+640.082+0.00294504d,+800.128+0.00367913d,+520.054+0.00239103d,+720.104+0.00331106d,+280.016+0.00128729d,+880.155+0.00404724d,+480.046+0.00220705d,+2520.69+0.00632702d,+520.054+0.00239103d,+560.063+0.00257398d,+880.155+0.0040456d,+720.104+0.00330972d,+960.185+0.00441359d,+320.02+0.00147063d,+360.026+0.0016545d,+280.016+0.00128677d,+400.032+0.00183838d
2021-01-07 00:00:00 PST,+600.072+0.00274765d,+560.063+0.00256229d,+440.039+0.00201308d,+600.072+0.00274537d,+520.054+0.00237921d,+720.103+0.00329468d,+600.072+0.00274537d,+720.103+0.00329468d,+520.054+0.00237921d,+680.092+0.0031111d,+760.115+0.00347728d,+320.02+0.00146373d,+800.128+0.00366038d,+240.011+0.00109775d,+400.032+0.00182975d,+320.02+0.00146373d,+320.02+0.00146373d
2021-01-07 00:15:00 PST,+560.063+0.00257192d,+480.046+0.00220314d,+800.128+0.0036726d,+640.082+0.0029378d,+400.032+0.00183586d,+440.039+0.00201949d,+520.054+0.00238679d,+600.072+0.00275412d,+560.063+0.00257045d,+2360.6+0.00587239d,+440.039+0.00201989d,+840.141+0.00385707d,+680.092+0.00312209d,+200.008+0.000917999d,+280.016+0.00128526d,+480.046+0.00220357d,+240.012+0.00110162d
2021-01-07 00:30:00 PST,+520.054+0.00238875d,+520.054+0.0023886d,+640.082+0.00294002d,+400.032+0.00183725d,+640.082+0.00294002d,+760.116+0.00349153d,+360.026+0.00165349d,+640.082+0.00294002d,+480.046+0.00220481d,+3762.08+0.012669d,+840.141+0.0038612d,+520.054+0.00238981d,+520.054+0.00238981d,+240.012+0.0011028d,+680.093+0.00312544d,+240.012+0.0011028d,+440.039+0.00202205d
2021-01-07 00:45:00 PST,+560.063+0.00257645d,+840.141+0.00386535d,+880.155+0.00404952d,+560.063+0.00257647d,+480.046+0.0022083d,+680.093+0.0031288d,+560.063+0.00257647d,+720.104+0.00331292d,+840.141+0.00386535d,+4282.4+0.0128762d,+680.093+0.00313125d,+680.093+0.00313125d,+1000.2+0.00460567d,+240.012+0.00110485d,+400.032+0.0018416d,+2200.71+0.00736401d,+400.032+0.0018416d
2021-01-07 01:00:00 PST,+480.046+0.00221363d,+640.082+0.00294973d,+600.072+0.0027653d,+960.185+0.00442545d,+360.026+0.00165894d,+560.063+0.00258089d,+600.072+0.0027653d,+640.082+0.00294973d,+600.072+0.0027653d,+3841.99+0.0118905d,+840.142+0.0038748d,+440.039+0.00202917d,+480.046+0.00221369d,+640.082+0.00295187d,+320.021+0.00147565d,+2040.64+0.00718657d,+360.026+0.00166015d
2021-01-07 01:15:00 PST,+720.104+0.00332241d,+600.072+0.00276538d,+280.016+0.00129026d,+320.021+0.00147462d,+320.021+0.00147462d,+560.063+0.00258096d,+400.032+0.00184337d,+600.072+0.00276538d,+440.039+0.00202775d,+3681.94+0.0121178d,+400.032+0.0018447d,+600.072+0.00276739d,+400.032+0.0018447d,+400.032+0.0018447d,+240.012+0.00110672d,+1520.32+0.00490615d,+280.016+0.0012912d
2021-01-07 01:30:00 PST,+520.054+0.00239907d,+720.104+0.00331922d,+320.021+0.00147485d,+440.039+0.00202807d,+800.129+0.0036882d,+520.054+0.00239692d,+400.032+0.00184365d,+560.063+0.00258136d,+480.046+0.00221249d,+3601.92+0.0122645d,+840.142+0.00387523d,+680.093+0.00313679d,+880.156+0.00405987d,+240.012+0.00110681d,+200.008+0.000922319d,+1200.15+0.00287906d,+200.008+0.000922319d
2021-01-07 01:45:00 PST,+600.072+0.00276509d,+920.17+0.00423724d,+920.17+0.00423724d,+920.17+0.00423724d,+400.032+0.0018417d,+560.063+0.00257863d,+640.082+0.00294715d,+1040.22+0.00479027d,+920.17+0.00423724d,+2680.92+0.00786246d,+720.104+0.00331536d,+440.039+0.00202571d,+520.054+0.00239414d,+160.005+0.000736499d,+560.063+0.00257837d,+240.012+0.0011048d,+440.039+0.00202571d
2021-01-07 02:00:00 PST,+440.039+0.00202905d,+440.039+0.00202537d,+360.026+0.00165704d,+520.054+0.00239374d,+320.021+0.00147289d,+520.054+0.00239374d,+760.116+0.00349905d,+480.046+0.00220955d,+480.046+0.00220955d,+1800.36+0.0046067d,+280.016+0.00128886d,+760.116+0.00349935d,+440.039+0.00202555d,+240.012+0.00110471d,+280.016+0.00128886d,+200.008+0.000920572d,+360.026+0.00165719d
2021-01-07 02:15:00 PST,+640.082+0.00294717d,+520.054+0.00239046d,+400.032+0.00183869d,+440.039+0.0020226d,+440.039+0.0020226d,+520.054+0.00239046d,+320.021+0.00147088d,+440.039+0.0020226d,+320.021+0.00147088d,+800.116+0.00332911d,+880.155+0.00404663d,+480.046+0.00220672d,+560.063+0.00257463d,+200.008+0.000919312d,+360.026+0.00165492d,+360.026+0.00165492d,+240.012+0.0011032d
2021-01-07 02:30:00 PST,+480.046+0.00221731d,+480.046+0.00221247d,+440.039+0.00202805d,+640.082+0.00295024d,+680.093+0.00313471d,+560.063+0.00258134d,+560.063+0.00258134d,+640.082+0.00295024d,+880.156+0.00405717d,+640.082+0.0029496d,+520.054+0.00239638d,+440.039+0.00202761d,+720.104+0.00331846d,+520.054+0.00239638d,+200.008+0.000921506d,+320.021+0.00147452d,+320.021+0.00147452d
2021-01-07 02:45:00 PST,+4123.44+0.019128d,+560.063+0.0025869d,+640.082+0.0029566d,+520.054+0.00240207d,+360.026+0.00166281d,+520.054+0.00240207d,+520.054+0.00240207d,+560.063+0.0025869d,+520.054+0.00240207d,+560.063+0.00258687d,+760.116+0.00351117d,+1040.22+0.00480557d,+320.021+0.00147799d,+440.039+0.00203239d,+240.012+0.00110844d,+480.046+0.00221721d,+280.016+0.00129321d
2021-01-07 03:00:00 PST,+5285.66+0.0245984d,+640.083+0.00296223d,+480.046+0.00222146d,+720.105+0.00333267d,+440.039+0.00203629d,+560.063+0.00259183d,+400.032+0.00185113d,+760.116+0.0035179d,+480.046+0.00222146d,+520.055+0.00240616d,+520.055+0.00240616d,+440.039+0.00203589d,+480.046+0.00222102d,+320.021+0.00148054d,+520.055+0.00240616d,+200.008+0.000925269d,+400.032+0.00185076d
2021-01-07 03:15:00 PST,+3482.45+0.0161685d,+480.046+0.00221824d,+360.026+0.00166356d,+600.072+0.002773d,+440.039+0.00203334d,+520.054+0.00240315d,+720.104+0.00332784d,+600.072+0.002773d,+920.17+0.00425275d,+1000.2+0.00462238d,+560.063+0.00258784d,+640.082+0.00295768d,+840.142+0.00388242d,+240.012+0.00110886d,+240.012+0.00110886d,+240.012+0.00110886d,+400.032+0.00184828d
2021-01-07 03:30:00 PST,+1720.6+0.00798089d,+480.046+0.0022176d,+440.039+0.00203275d,+400.032+0.00184791d,+600.072+0.0027722d,+520.054+0.00240245d,+560.063+0.00258732d,+560.063+0.00258732d,+320.021+0.00147826d,+520.054+0.00240211d,+680.093+0.00314152d,+600.072+0.00277179d,+400.032+0.00184764d,+160.005+0.000738949d,+280.016+0.00129325d,+240.012+0.00110848d,+200.008+0.000923708d
2021-01-07 03:45:00 PST,+3963.17+0.0183676d,+520.054+0.00239919d,+480.046+0.00221459d,+520.054+0.00239919d,+440.039+0.00202999d,+600.072+0.00276843d,+480.046+0.00221459d,+600.072+0.00276843d,+560.063+0.00258381d,+600.072+0.00276801d,+520.054+0.00239883d,+560.063+0.00258341d,+440.039+0.00202968d,+360.026+0.00166057d,+360.026+0.00166057d,+320.021+0.00147602d,+200.008+0.000922448d
2021-01-07 04:00:00 PST,+3242.13+0.0150952d,+320.021+0.00148275d,+560.063+0.00259519d,+680.093+0.00315153d,+360.026+0.00166814d,+400.032+0.00185353d,+400.032+0.00185353d,+720.105+0.003337d,+880.156+0.00407895d,+560.063+0.00259533d,+800.129+0.00370815d,+800.129+0.00370815d,+480.047+0.00222446d,+480.047+0.00222446d,+320.021+0.00148283d,+720.105+0.00333717d,+440.039+0.00203904d
2021-01-07 04:15:00 PST,+2000.82+0.00938017d,+440.039+0.00205352d,+440.039+0.00205352d,+520.055+0.00242701d,+440.039+0.00205352d,+560.064+0.00261377d,+480.047+0.00224026d,+960.187+0.00448184d,+400.033+0.00186679d,+560.064+0.0026139d,+440.039+0.00205363d,+320.021+0.00149344d,+680.094+0.00317426d,+800.13+0.00373469d,+680.094+0.00317426d,+360.026+0.00168016d,+680.094+0.00317426d
2021-01-07 04:30:00 PST,+3041.88+0.0142042d,+680.094+0.00316117d,+520.055+0.00241713d,+440.039+0.00204516d,+720.105+0.0033472d,+520.055+0.00241713d,+480.047+0.00223114d,+800.13+0.00371929d,+440.039+0.00204516d,+1000.2+0.00465059d,+680.094+0.00316179d,+600.073+0.00278968d,+480.047+0.00223158d,+840.143+0.00390612d,+680.094+0.00316179d,+680.094+0.00316179d,+720.105+0.00334786d
2021-01-07 04:45:00 PST,+2801.59+0.0130525d,+440.039+0.00204103d,+360.026+0.00166985d,+520.055+0.00241224d,+360.026+0.00166985d,+400.032+0.00185543d,+760.117+0.00352609d,+440.039+0.00204103d,+1000.2+0.00464027d,+640.083+0.00297032d,+680.093+0.00315604d,+920.171+0.00427056d,+400.032+0.00185618d,+1480.44+0.00687236d,+840.143+0.00389901d,+720.105+0.00334177d,+800.129+0.00371326d
2021-01-07 05:00:00 PST,+3202.08+0.0149079d,+680.093+0.00315225d,+280.016+0.00129767d,+800.129+0.0037088d,+360.026+0.00166852d,+520.055+0.00241031d,+480.047+0.00222485d,+440.039+0.0020394d,+360.026+0.00166852d,+400.032+0.00185483d,+360.026+0.00166931d,+440.039+0.00204036d,+480.047+0.0022259d,+440.039+0.00204036d,+1440.42+0.0066816d,+1560.49+0.00723893d,+1400.4+0.00649585d
2021-01-07 05:15:00 PST,+3162.02+0.0146833d,+400.032+0.00185074d,+880.156+0.00407281d,+480.046+0.00222099d,+720.105+0.00333198d,+560.063+0.00259129d,+440.039+0.00203586d,+640.083+0.00296161d,+440.039+0.00203586d,+520.055+0.00240621d,+1000.2+0.00462866d,+760.116+0.00351727d,+640.083+0.0029617d,+200.008+0.000925284d,+320.021+0.00148056d,+720.105+0.00333207d,+560.063+0.00259136d
2021-01-07 05:30:00 PST,+1000.2+0.00462683d,+640.083+0.00295921d,+320.021+0.00147932d,+400.032+0.00184924d,+400.032+0.00184924d,+480.046+0.00221919d,+440.039+0.00203421d,+1000.2+0.00462478d,+880.156+0.00406951d,+600.072+0.00277365d,+520.054+0.00240371d,+520.054+0.00240371d,+520.054+0.00240371d,+280.016+0.00129412d,+480.046+0.00221876d,+120.003+0.000554566d,+440.039+0.00203381d
