# file...... Meter_645_B_Power.real.csv
# date...... Wed May 12 15:03:45 2021
# user...... Christine
# host...... (null)
# trigger... (none)
# interval.. 900
# limit..... 0
# timestamp,meter_645_B:measured_power.real,xfmr_meter_645_B_1:measured_power.real,xfmr_meter_645_B_2:measured_power.real,xfmr_meter_645_B_3:measured_power.real,xfmr_meter_645_B_4:measured_power.real,xfmr_meter_645_B_5:measured_power.real,house_meter_645_B_1:measured_power.real,house_meter_645_B_2:measured_power.real,house_meter_645_B_3:measured_power.real,house_meter_645_B_4:measured_power.real,house_meter_645_B_5:measured_power.real,house_meter_645_B_6:measured_power.real,house_meter_645_B_7:measured_power.real,house_meter_645_B_8:measured_power.real,house_meter_645_B_9:measured_power.real,house_meter_645_B_10:measured_power.real,house_meter_645_B_11:measured_power.real,house_meter_645_B_12:measured_power.real,house_meter_645_B_13:measured_power.real,house_meter_645_B_14:measured_power.real,house_meter_645_B_15:measured_power.real,house_meter_645_B_16:measured_power.real,house_meter_645_B_17:measured_power.real,house_meter_645_B_18:measured_power.real,house_meter_645_B_19:measured_power.real
2021-01-06 12:30:00 PST,1.8046e+005,6.4062e+003,1.0136e+004,3.9394e+004,1.1811e+005,6.4059e+003,8.0013e+002,9.6019e+002,1.0802e+003,5.2005e+002,2.0001e+002,1.0802e+003,4.8005e+002,1.2803e+003,1.0402e+003,8.4014e+002,1.4404e+003,1.2803e+003,9.6019e+002,1.3604e+003,2.5613e+003,6.4008e+002,8.8016e+002,1.2003e+003,1.2003e+003
2021-01-06 12:45:00 PST,1.3349e+005,5.4445e+003,9.2121e+003,2.1764e+004,9.0784e+004,6.2857e+003,8.0013e+002,9.2017e+002,1.1603e+003,5.2005e+002,2.8002e+002,1.0402e+003,3.6003e+002,3.6003e+002,1.2803e+003,1.1603e+003,1.6005e+003,1.1203e+003,8.4014e+002,8.4014e+002,1.1603e+003,1.2003e+003,1.0002e+003,1.2003e+003,1.6005e+003
2021-01-06 13:00:00 PST,1.2272e+005,4.9238e+003,8.2098e+003,1.4353e+004,8.8425e+004,6.8070e+003,5.2005e+002,8.8016e+002,1.2403e+003,2.8002e+002,2.0001e+002,1.0402e+003,4.0003e+002,3.6003e+002,6.4008e+002,7.6012e+002,1.2003e+003,1.0402e+003,1.2003e+003,6.0007e+002,1.6005e+003,1.1603e+003,6.4008e+002,2.3206e+003,1.0402e+003
2021-01-06 13:15:00 PST,1.2657e+005,5.4046e+003,8.7310e+003,2.5223e+004,7.7998e+004,9.2151e+003,2.8002e+002,1.2003e+003,1.2803e+003,2.4001e+002,4.4004e+002,9.6019e+002,6.4008e+002,3.6003e+002,6.4008e+002,1.2403e+003,1.4804e+003,8.4014e+002,9.2017e+002,8.4014e+002,1.4004e+003,1.3604e+003,1.3604e+003,5.4435e+003,1.1603e+003
2021-01-06 13:30:00 PST,1.0236e+005,5.4043e+003,9.1319e+003,1.6645e+004,6.1756e+004,9.4159e+003,7.2010e+002,9.6019e+002,9.6019e+002,2.0001e+002,4.4004e+002,9.6019e+002,6.8009e+002,4.8005e+002,1.1203e+003,1.0002e+003,1.6806e+003,9.6019e+002,1.1203e+003,9.2017e+002,1.2003e+003,1.1203e+003,1.0002e+003,3.4812e+003,1.2003e+003
2021-01-06 13:45:00 PST,1.0286e+005,9.4962e+003,9.4128e+003,1.5079e+004,6.2066e+004,6.8067e+003,2.8002e+002,5.6006e+002,2.5213e+003,3.6003e+002,3.2002e+002,8.0013e+002,3.9616e+003,6.8009e+002,8.4014e+002,1.0402e+003,2.0008e+003,9.6019e+002,1.0802e+003,1.3204e+003,1.1603e+003,1.0002e+003,8.8016e+002,1.6806e+003,9.6019e+002
2021-01-06 14:00:00 PST,8.7776e+004,1.1147e+004,8.5706e+003,1.0215e+004,5.2077e+004,5.7647e+003,2.0001e+002,4.0003e+002,2.4412e+003,6.0007e+002,3.6003e+002,1.0002e+003,5.6859e+003,4.4004e+002,5.2005e+002,1.3204e+003,1.1603e+003,8.8016e+002,1.0802e+003,1.6005e+003,1.1603e+003,8.4014e+002,7.2010e+002,1.3604e+003,1.0002e+003
2021-01-06 14:15:00 PST,9.3182e+004,1.0906e+004,1.0537e+004,1.7330e+004,4.9083e+004,5.3240e+003,1.0002e+003,6.0007e+002,1.7606e+003,3.6003e+002,1.6001e+002,8.8016e+002,5.8460e+003,2.8002e+002,6.0007e+002,2.7215e+003,8.8016e+002,6.4008e+002,1.1203e+003,1.4004e+003,1.9207e+003,1.2403e+003,6.8009e+002,1.3204e+003,1.1603e+003
2021-01-06 14:30:00 PST,1.0019e+005,9.4595e+003,1.3346e+004,2.8594e+004,4.3985e+004,4.8033e+003,4.0003e+002,6.0007e+002,1.2803e+003,3.2002e+002,4.8005e+002,7.6012e+002,5.2446e+003,3.6003e+002,2.4012e+003,2.2810e+003,8.0013e+002,8.4014e+002,1.4804e+003,1.7206e+003,2.2810e+003,1.5205e+003,9.2017e+002,2.7615e+003,1.0802e+003
2021-01-06 14:45:00 PST,1.0443e+005,5.1240e+003,1.1298e+004,2.9180e+004,5.1857e+004,6.9673e+003,4.4004e+002,3.6003e+002,1.0402e+003,3.2002e+002,3.2002e+002,9.6019e+002,1.2802e+003,4.0003e+002,1.6806e+003,1.6405e+003,1.1603e+003,1.8407e+003,1.8007e+003,8.8016e+002,9.2017e+002,1.3604e+003,1.1603e+003,9.6019e+002,8.4014e+002
2021-01-06 15:00:00 PST,1.0433e+005,4.7634e+003,1.3226e+004,3.3896e+004,4.7240e+004,5.2038e+003,5.2005e+002,4.4004e+002,1.0002e+003,4.4004e+002,2.0001e+002,9.6019e+002,6.0007e+002,6.0007e+002,1.5205e+003,1.1603e+003,2.4812e+003,1.6806e+003,1.9207e+003,6.4008e+002,1.0002e+003,2.8016e+003,7.6012e+002,1.0002e+003,8.4014e+002
2021-01-06 15:15:00 PST,1.0889e+005,4.3229e+003,1.1942e+004,3.5388e+004,5.2276e+004,4.9635e+003,2.0001e+002,4.0003e+002,9.2017e+002,5.2005e+002,3.6003e+002,1.0802e+003,4.0003e+002,4.4004e+002,1.0802e+003,8.4014e+002,2.9618e+003,1.5205e+003,1.5205e+003,9.6019e+002,4.4004e+002,2.6014e+003,1.0802e+003,8.4014e+002,1.0402e+003
2021-01-06 15:30:00 PST,1.0240e+005,5.4049e+003,1.0296e+004,2.7183e+004,5.3633e+004,5.8851e+003,1.2000e+002,3.2002e+002,1.1603e+003,3.6003e+002,4.0003e+002,9.2017e+002,1.6806e+003,4.4004e+002,1.4004e+003,8.0013e+002,2.2010e+003,1.3204e+003,1.2403e+003,5.6006e+002,6.8009e+002,2.0809e+003,1.2803e+003,1.2403e+003,9.2017e+002
2021-01-06 15:45:00 PST,1.2148e+005,7.4095e+003,8.3704e+003,3.8409e+004,5.9361e+004,7.9310e+003,3.2002e+002,6.4008e+002,1.2403e+003,4.4004e+002,5.6006e+002,8.8016e+002,2.7615e+003,5.6006e+002,1.0402e+003,1.0802e+003,9.2017e+002,1.1603e+003,1.9608e+003,7.6012e+002,5.6006e+002,8.8016e+002,1.1603e+003,1.4004e+003,8.4014e+002
2021-01-06 16:00:00 PST,1.5007e+005,7.0487e+003,8.8518e+003,4.9454e+004,7.4006e+004,1.0702e+004,3.2002e+002,3.6003e+002,1.0802e+003,3.6003e+002,4.4004e+002,1.6003e+003,2.6014e+003,2.8002e+002,1.0802e+003,9.2017e+002,1.0002e+003,1.3604e+003,2.0408e+003,6.8009e+002,4.0003e+002,1.3604e+003,1.3604e+003,1.6005e+003,3.2021e+003
2021-01-06 16:15:00 PST,1.3181e+005,1.3759e+004,9.7747e+003,4.0024e+004,6.3368e+004,4.8834e+003,3.2002e+002,3.6003e+002,9.2017e+002,4.8005e+002,8.8016e+002,7.4065e+003,3.0819e+003,2.8002e+002,1.1203e+003,7.6012e+002,1.0002e+003,2.6414e+003,1.4404e+003,8.8016e+002,4.8005e+002,1.4404e+003,1.0802e+003,2.1209e+003,1.4004e+003
2021-01-06 16:30:00 PST,1.2986e+005,1.7089e+004,8.6912e+003,4.1218e+004,5.6498e+004,6.3658e+003,1.7206e+003,7.2010e+002,1.0002e+003,6.8009e+002,1.4804e+003,7.3256e+003,2.6414e+003,1.4804e+003,9.6019e+002,7.2010e+002,1.1203e+003,1.8007e+003,1.6806e+003,8.8016e+002,4.4004e+002,1.0802e+003,1.1203e+003,1.7606e+003,8.0013e+002
2021-01-06 16:45:00 PST,1.3688e+005,1.6645e+004,8.4907e+003,3.3320e+004,6.8399e+004,1.0023e+004,1.6806e+003,7.2010e+002,1.0802e+003,4.8005e+002,2.0408e+003,6.2440e+003,2.7615e+003,1.6005e+003,8.8016e+002,7.6012e+002,7.6012e+002,1.6405e+003,1.8407e+003,6.8009e+002,7.2010e+002,1.2003e+003,1.2803e+003,1.7606e+003,7.6012e+002
2021-01-06 17:00:00 PST,1.6787e+005,1.7166e+004,1.0297e+004,5.8120e+004,7.6994e+004,5.2846e+003,1.0002e+003,7.6012e+002,1.4004e+003,6.0007e+002,2.4412e+003,5.4430e+003,3.3623e+003,2.1209e+003,1.2403e+003,8.4014e+002,9.2017e+002,2.9217e+003,1.8407e+003,1.0802e+003,3.2002e+002,1.1203e+003,1.2403e+003,1.6406e+003,1.0402e+003
2021-01-06 17:15:00 PST,1.4563e+005,1.6405e+004,9.5745e+003,5.0694e+004,6.4555e+004,4.4031e+003,7.2010e+002,8.4014e+002,1.1203e+003,6.4008e+002,3.0018e+003,1.7603e+003,6.3250e+003,1.9608e+003,1.6806e+003,6.8009e+002,8.0013e+002,2.7615e+003,1.4404e+003,9.2017e+002,4.0003e+002,8.8016e+002,1.2003e+003,2.2010e+003,1.2003e+003
2021-01-06 17:30:00 PST,1.6913e+005,1.9020e+004,1.3754e+004,5.7148e+004,7.3438e+004,5.7649e+003,3.6003e+002,1.9605e+003,1.1603e+003,1.8003e+003,1.4004e+003,2.2410e+003,7.9272e+003,2.1209e+003,1.2403e+003,5.7252e+003,8.4014e+002,2.5613e+003,1.3204e+003,7.6012e+002,6.8009e+002,6.0007e+002,1.3604e+003,2.0809e+003,1.0002e+003
2021-01-06 17:45:00 PST,1.7891e+005,2.3452e+004,1.8296e+004,5.7447e+004,6.4504e+004,1.5204e+004,4.8005e+002,2.5609e+003,1.2003e+003,4.8005e+002,9.6019e+002,6.7650e+003,8.0874e+003,2.8416e+003,9.2017e+002,6.5660e+003,1.0802e+003,2.6815e+003,3.4424e+003,1.2003e+003,1.0802e+003,1.2803e+003,1.6005e+003,2.4008e+003,1.2803e+003
2021-01-06 18:00:00 PST,1.8706e+005,2.6034e+004,1.8819e+004,6.6130e+004,6.1228e+004,1.4841e+004,7.2011e+002,3.8422e+003,1.2003e+003,4.8005e+002,4.0003e+002,8.4079e+003,7.8871e+003,3.0018e+003,1.3604e+003,5.9657e+003,1.0402e+003,4.3639e+003,3.1220e+003,8.8016e+002,1.2003e+003,8.4014e+002,1.2403e+003,7.4460e+003,1.3604e+003
2021-01-06 18:15:00 PST,1.8002e+005,2.4822e+004,1.5238e+004,6.5752e+004,6.6510e+004,7.6894e+003,4.0003e+002,5.5632e+003,1.0802e+003,3.2002e+002,5.6006e+002,8.7283e+003,5.1230e+003,2.9618e+003,7.2011e+002,2.6008e+003,8.8016e+002,3.3623e+003,4.5242e+003,1.3202e+003,1.0002e+003,8.0013e+002,1.3604e+003,7.5259e+003,3.3623e+003
2021-01-06 18:30:00 PST,1.6071e+005,1.5245e+004,1.8339e+004,6.2533e+004,5.9068e+004,5.5245e+003,4.0003e+002,4.2420e+003,9.6019e+002,3.2002e+002,6.8009e+002,7.2068e+003,6.4007e+002,7.6012e+002,4.0003e+002,1.0002e+003,8.0013e+002,1.7606e+003,6.0041e+003,6.2059e+003,1.2803e+003,8.4014e+002,1.5205e+003,5.8838e+003,2.8016e+003
2021-01-06 18:45:00 PST,1.5488e+005,1.4916e+004,2.2166e+004,5.3300e+004,5.7404e+004,7.0873e+003,6.0007e+002,2.1205e+003,9.6019e+002,1.1603e+003,5.6006e+002,3.9619e+003,4.8833e+003,6.4008e+002,6.0007e+002,1.0802e+003,1.1203e+003,1.8807e+003,8.8083e+003,6.2859e+003,1.1603e+003,1.1603e+003,1.0002e+003,2.6007e+003,2.3211e+003
2021-01-06 19:00:00 PST,1.4873e+005,1.2706e+004,2.2766e+004,3.9805e+004,5.8530e+004,1.4920e+004,4.4004e+002,1.9608e+003,8.4014e+002,7.2011e+002,4.8005e+002,3.3212e+003,4.1222e+003,8.0013e+002,7.6012e+002,1.4004e+003,2.8416e+003,1.8807e+003,7.4867e+003,6.3660e+003,1.1603e+003,8.0013e+002,6.8009e+002,1.3204e+003,1.8807e+003
2021-01-06 19:15:00 PST,1.5089e+005,1.3387e+004,1.9180e+004,4.4271e+004,5.4823e+004,1.9223e+004,1.5605e+003,2.5213e+003,1.1203e+003,4.4004e+002,8.0013e+002,3.2011e+003,2.8809e+003,8.4014e+002,4.8005e+002,7.6012e+002,3.5225e+003,1.4404e+003,4.6824e+003,6.0050e+003,1.5605e+003,6.8009e+002,1.0802e+003,1.6806e+003,1.8807e+003
2021-01-06 19:30:00 PST,1.3496e+005,1.2503e+004,1.1941e+004,4.2692e+004,5.7287e+004,1.0539e+004,6.4008e+002,3.1210e+003,1.0802e+003,4.0003e+002,1.0802e+003,2.9609e+003,2.4407e+003,7.6012e+002,5.6006e+002,7.6012e+002,2.0809e+003,1.4404e+003,1.9204e+003,2.9210e+003,1.2003e+003,1.0402e+003,8.0013e+002,1.5605e+003,1.2803e+003
2021-01-06 19:45:00 PST,1.3426e+005,9.0118e+003,1.0095e+004,4.4178e+004,6.3045e+004,7.9287e+003,4.0003e+002,1.9604e+003,8.4014e+002,8.8016e+002,1.2403e+003,2.2405e+003,9.6016e+002,4.8005e+002,8.0013e+002,1.0002e+003,1.2403e+003,1.4804e+003,9.2017e+002,2.2410e+003,1.4403e+003,9.6019e+002,9.2017e+002,9.6019e+002,1.1603e+003
2021-01-06 20:00:00 PST,1.2059e+005,8.2903e+003,1.4117e+004,3.4398e+004,5.4773e+004,9.0120e+003,6.4008e+002,8.0011e+002,2.0809e+003,1.0402e+003,1.0002e+003,9.6017e+002,1.2003e+003,5.6006e+002,4.4004e+002,1.0002e+003,9.6019e+002,1.4004e+003,8.0013e+002,1.8007e+003,6.8462e+003,8.4014e+002,9.2017e+002,8.4014e+002,1.6405e+003
2021-01-06 20:15:00 PST,1.2285e+005,8.9715e+003,1.5079e+004,3.4950e+004,5.4636e+004,9.2123e+003,7.6012e+002,1.8404e+003,1.2403e+003,1.1603e+003,1.0802e+003,1.0802e+003,1.2403e+003,5.6006e+002,7.6012e+002,2.3206e+003,7.6012e+002,1.1203e+003,8.8016e+002,1.9608e+003,6.2458e+003,1.0002e+003,1.8407e+003,1.1603e+003,1.1203e+003
2021-01-06 20:30:00 PST,1.2237e+005,1.4033e+004,1.9666e+004,3.4920e+004,4.4659e+004,9.0922e+003,8.4014e+002,3.5219e+003,9.2017e+002,1.1203e+003,1.1603e+003,5.0032e+003,7.6012e+002,6.8009e+002,7.2010e+002,6.2059e+003,1.1603e+003,1.2003e+003,9.2017e+002,2.0008e+003,6.1658e+003,1.2403e+003,2.8016e+003,8.8016e+002,8.4014e+002
2021-01-06 20:45:00 PST,1.1924e+005,1.5121e+004,1.3991e+004,3.1883e+004,4.6135e+004,1.2106e+004,5.6006e+002,3.2816e+003,1.1603e+003,1.1203e+003,1.2803e+003,6.4862e+003,4.4004e+002,7.6012e+002,4.4004e+002,4.8833e+003,9.6019e+002,1.2803e+003,9.6019e+002,1.5603e+003,2.8009e+003,1.0802e+003,1.2803e+003,6.0007e+002,9.6019e+002
2021-01-06 21:00:00 PST,1.2559e+005,1.5925e+004,1.4477e+004,3.5462e+004,4.9783e+004,9.9441e+003,5.6006e+002,1.1601e+003,1.0002e+003,1.0002e+003,1.2803e+003,5.0837e+003,5.3649e+003,4.4004e+002,7.2010e+002,1.8403e+003,1.0802e+003,1.3204e+003,8.0013e+002,6.3258e+003,1.3604e+003,1.0002e+003,1.1603e+003,1.3204e+003,1.0802e+003
2021-01-06 21:15:00 PST,1.2580e+005,1.3634e+004,1.6769e+004,3.5104e+004,5.4485e+004,5.8074e+003,1.6405e+003,9.2017e+002,8.8016e+002,8.4014e+002,5.6006e+002,2.5209e+003,5.7657e+003,4.8005e+002,8.8016e+002,7.6012e+002,1.2803e+003,9.2017e+002,6.8009e+002,6.1658e+003,4.8030e+003,1.2403e+003,2.6815e+003,1.0802e+003,7.6012e+002
2021-01-06 21:30:00 PST,1.2437e+005,9.7428e+003,1.7975e+004,2.7498e+004,6.4990e+004,4.1627e+003,5.6006e+002,6.0007e+002,5.6006e+002,5.6006e+002,3.6003e+002,7.2009e+002,6.0460e+003,3.2002e+002,1.2403e+003,8.8014e+002,1.3204e+003,8.8016e+002,1.0402e+003,6.2058e+003,5.2441e+003,1.1203e+003,2.6014e+003,1.2003e+003,9.2017e+002
2021-01-06 21:45:00 PST,1.1378e+005,9.9775e+003,1.5400e+004,1.5114e+004,6.4988e+004,8.2993e+003,6.0007e+002,1.3202e+003,6.0007e+002,1.8004e+003,3.6003e+002,6.8009e+002,4.0828e+003,5.2005e+002,8.0013e+002,1.0802e+003,8.8016e+002,1.0802e+003,9.6019e+002,3.8017e+003,5.8050e+003,9.6019e+002,2.3611e+003,8.4014e+002,1.1603e+003
2021-01-06 22:00:00 PST,8.1847e+004,1.1180e+004,1.2064e+004,1.4957e+004,4.0123e+004,3.5225e+003,8.4014e+002,1.3202e+003,7.6012e+002,3.7222e+003,5.2005e+002,4.0003e+002,2.6009e+003,1.0002e+003,7.6012e+002,7.2010e+002,1.0402e+003,1.2803e+003,8.0013e+002,1.1202e+003,5.0031e+003,1.3204e+003,2.8817e+003,1.2403e+003,1.0802e+003
2021-01-06 22:15:00 PST,5.8563e+004,1.0980e+004,8.6105e+003,9.9745e+003,2.5877e+004,3.1215e+003,5.6006e+002,1.5603e+003,5.2005e+002,3.4419e+003,9.2017e+002,3.6003e+002,3.0012e+003,6.0007e+002,9.2017e+002,6.8009e+002,1.2803e+003,7.2010e+002,8.4014e+002,1.0002e+003,1.8804e+003,1.2803e+003,1.7606e+003,1.0402e+003,1.2803e+003
2021-01-06 22:30:00 PST,4.6698e+004,6.2471e+003,7.4478e+003,1.1781e+004,1.9142e+004,2.0806e+003,3.6003e+002,6.0006e+002,4.0003e+002,8.0007e+002,4.0003e+002,3.6003e+002,3.0012e+003,3.2002e+002,8.8016e+002,6.4008e+002,1.0802e+003,8.4014e+002,9.2017e+002,1.0402e+003,1.0402e+003,1.0002e+003,1.4004e+003,8.4014e+002,7.2010e+002
2021-01-06 22:45:00 PST,3.9428e+004,6.4068e+003,6.9269e+003,6.6465e+003,1.7007e+004,2.4408e+003,3.6003e+002,7.2010e+002,3.6003e+002,1.0401e+003,3.6003e+002,4.8005e+002,2.5609e+003,5.2005e+002,7.6012e+002,5.2005e+002,9.2017e+002,9.2017e+002,7.6012e+002,8.4014e+002,1.3604e+003,8.4014e+002,1.0402e+003,8.4014e+002,7.2010e+002
2021-01-06 23:00:00 PST,4.8011e+004,7.4896e+003,7.1673e+003,8.9722e+003,1.6083e+004,8.2986e+003,4.0003e+002,1.2802e+003,4.4004e+002,3.0414e+003,3.2002e+002,7.6012e+002,6.8006e+002,5.6006e+002,9.2017e+002,7.6012e+002,8.8016e+002,1.0002e+003,6.0007e+002,6.8009e+002,1.2403e+003,1.0802e+003,9.6019e+002,8.0013e+002,8.4014e+002
2021-01-06 23:15:00 PST,4.8070e+004,6.6070e+003,7.9290e+003,5.9653e+003,1.9871e+004,7.6977e+003,6.0007e+002,1.2802e+003,6.0007e+002,2.2808e+003,3.6003e+002,4.0003e+002,3.2002e+002,7.6012e+002,1.0002e+003,7.2010e+002,1.0802e+003,8.4014e+002,9.6019e+002,8.4014e+002,8.8016e+002,1.6005e+003,8.4014e+002,7.2010e+002,7.2010e+002
2021-01-06 23:30:00 PST,3.6939e+004,4.0423e+003,6.9269e+003,5.4844e+003,1.4234e+004,6.2515e+003,6.4008e+002,3.6002e+002,6.4008e+002,6.8006e+002,6.4008e+002,3.6003e+002,2.8002e+002,4.4004e+002,8.4014e+002,4.0003e+002,8.4014e+002,1.0002e+003,1.2003e+003,1.0402e+003,8.8016e+002,7.2010e+002,6.4008e+002,6.0007e+002,6.4008e+002
2021-01-06 23:45:00 PST,3.0917e+004,6.2877e+003,6.1254e+003,5.6447e+003,1.0699e+004,2.1607e+003,6.8009e+002,3.2002e+002,3.2015e+003,4.8005e+002,4.8005e+002,3.6003e+002,4.4004e+002,3.2002e+002,8.8016e+002,2.8002e+002,9.6019e+002,8.4014e+002,6.0007e+002,9.6019e+002,8.4014e+002,7.6012e+002,6.4008e+002,7.2010e+002,7.6012e+002
2021-01-07 00:00:00 PST,3.0159e+004,6.6897e+003,5.8449e+003,4.6433e+003,1.1101e+004,1.8805e+003,3.2002e+002,4.4004e+002,3.8022e+003,4.8005e+002,6.4008e+002,3.2002e+002,3.6003e+002,3.2002e+002,1.0002e+003,4.8005e+002,8.4014e+002,5.6006e+002,5.2005e+002,9.2017e+002,6.8009e+002,8.4014e+002,5.6006e+002,4.0003e+002,7.2010e+002
2021-01-07 00:15:00 PST,2.6828e+004,6.6491e+003,5.4442e+003,5.2052e+003,7.6092e+003,1.9205e+003,3.2002e+002,7.2010e+002,3.5220e+003,2.8002e+002,2.8002e+002,6.8009e+002,5.2005e+002,3.2002e+002,8.0013e+002,5.2005e+002,6.0007e+002,4.0003e+002,7.6012e+002,8.8016e+002,6.8009e+002,8.0013e+002,5.6006e+002,3.2002e+002,4.8005e+002
2021-01-07 00:30:00 PST,2.6068e+004,6.2086e+003,5.3241e+003,4.3228e+003,8.6122e+003,1.6004e+003,3.2002e+002,3.6003e+002,3.6820e+003,2.4001e+002,3.6003e+002,4.4004e+002,2.4001e+002,5.6006e+002,8.8016e+002,2.8002e+002,4.8005e+002,6.0007e+002,6.4008e+002,6.4008e+002,9.6019e+002,8.4014e+002,6.0007e+002,4.4004e+002,4.0003e+002
2021-01-07 00:45:00 PST,2.5306e+004,2.8812e+003,5.8851e+003,5.5245e+003,9.4548e+003,1.5603e+003,3.2002e+002,2.8002e+002,5.2003e+002,2.4001e+002,6.8009e+002,3.2002e+002,2.0001e+002,3.2002e+002,8.0013e+002,6.8009e+002,1.0002e+003,7.6012e+002,2.4001e+002,4.0003e+002,1.0002e+003,1.0002e+003,8.4014e+002,6.4008e+002,8.0013e+002
2021-01-07 01:00:00 PST,2.6074e+004,2.8012e+003,4.7232e+003,6.3261e+003,1.0783e+004,1.4403e+003,7.2010e+002,2.8002e+002,3.2002e+002,2.4001e+002,4.4004e+002,2.0001e+002,2.4001e+002,3.6003e+002,5.2005e+002,6.0007e+002,7.6012e+002,5.2005e+002,5.2005e+002,4.0003e+002,7.2010e+002,6.8009e+002,4.8005e+002,4.4004e+002,7.6012e+002
2021-01-07 01:15:00 PST,2.6881e+004,2.5610e+003,4.6432e+003,5.8854e+003,1.2511e+004,1.2802e+003,3.2002e+002,2.4001e+002,3.6003e+002,6.4008e+002,3.2002e+002,2.0001e+002,2.4001e+002,2.4001e+002,4.4004e+002,4.8005e+002,1.0402e+003,4.4004e+002,4.8005e+002,5.2005e+002,8.4014e+002,4.0003e+002,5.2005e+002,4.0003e+002,4.8005e+002
2021-01-07 01:30:00 PST,2.0937e+004,2.6810e+003,4.5229e+003,4.8835e+003,7.3693e+003,1.4803e+003,2.4001e+002,3.6003e+002,3.2002e+002,3.2002e+002,4.0003e+002,4.0003e+002,4.0003e+002,2.4001e+002,6.8009e+002,4.4004e+002,4.0003e+002,5.6006e+002,5.2005e+002,4.0003e+002,8.4014e+002,6.8009e+002,7.2010e+002,6.4008e+002,6.4008e+002
2021-01-07 01:45:00 PST,2.5078e+004,3.2415e+003,4.3226e+003,5.0839e+003,1.0950e+004,1.4803e+003,2.0001e+002,6.0007e+002,6.0007e+002,2.4001e+002,3.2002e+002,3.2002e+002,4.8005e+002,4.8005e+002,6.4008e+002,5.2005e+002,5.2005e+002,5.6006e+002,3.6003e+002,4.4004e+002,6.8009e+002,6.0007e+002,6.8009e+002,4.0003e+002,6.0007e+002
2021-01-07 02:00:00 PST,2.0913e+004,2.0406e+003,3.3216e+003,3.7621e+003,1.0189e+004,1.6004e+003,2.0001e+002,2.0001e+002,2.4001e+002,2.4001e+002,4.0003e+002,3.2002e+002,2.0001e+002,2.4001e+002,3.6003e+002,4.4004e+002,4.8005e+002,3.2002e+002,3.6003e+002,4.8005e+002,4.8005e+002,4.0003e+002,4.4004e+002,2.8002e+002,3.6003e+002
2021-01-07 02:15:00 PST,2.6135e+004,2.2007e+003,3.4417e+003,4.9245e+003,1.3968e+004,1.6004e+003,3.6003e+002,2.4001e+002,2.0001e+002,2.4001e+002,3.6003e+002,3.2002e+002,2.4001e+002,2.4001e+002,4.4004e+002,2.8002e+002,5.2005e+002,3.2002e+002,4.8005e+002,4.8005e+002,6.4008e+002,2.8002e+002,4.0003e+002,4.0003e+002,4.0003e+002
2021-01-07 02:30:00 PST,2.2364e+004,2.4009e+003,3.3616e+003,4.5630e+003,1.0438e+004,1.6004e+003,6.0007e+002,1.6001e+002,2.0001e+002,4.8005e+002,2.0001e+002,2.0001e+002,2.0001e+002,3.6003e+002,5.2005e+002,3.6003e+002,5.6006e+002,5.6006e+002,3.2002e+002,2.8002e+002,4.0003e+002,3.6003e+002,5.6006e+002,5.6006e+002,6.4008e+002
2021-01-07 02:45:00 PST,2.5743e+004,2.2007e+003,3.5618e+003,4.2026e+003,1.4218e+004,1.5603e+003,3.2002e+002,2.4001e+002,2.8002e+002,3.2002e+002,2.4001e+002,2.8002e+002,2.4001e+002,2.8002e+002,4.0003e+002,6.0007e+002,4.8005e+002,5.2005e+002,4.0003e+002,3.2002e+002,3.2002e+002,5.2005e+002,7.2010e+002,3.2002e+002,5.2005e+002
2021-01-07 03:00:00 PST,2.2892e+004,3.2015e+003,3.3216e+003,3.5219e+003,1.1206e+004,1.6404e+003,2.4001e+002,4.0003e+002,6.4008e+002,3.6003e+002,2.4001e+002,4.4004e+002,4.0003e+002,4.8005e+002,4.4004e+002,3.2002e+002,2.4001e+002,3.2002e+002,4.4004e+002,5.6006e+002,5.6006e+002,4.4004e+002,4.0003e+002,2.8002e+002,4.0003e+002
2021-01-07 03:15:00 PST,2.4582e+004,2.8412e+003,3.2415e+003,4.0424e+003,1.2576e+004,1.8805e+003,1.6001e+002,6.0007e+002,3.2002e+002,2.4001e+002,6.4008e+002,1.6001e+002,4.8005e+002,2.4001e+002,5.6006e+002,3.2002e+002,3.2002e+002,4.0003e+002,4.0003e+002,4.4004e+002,4.8005e+002,3.2002e+002,4.4004e+002,4.8005e+002,4.4004e+002
2021-01-07 03:30:00 PST,2.3376e+004,1.9205e+003,3.0413e+003,4.1225e+003,1.2851e+004,1.4403e+003,2.4001e+002,1.6001e+002,2.4001e+002,2.8002e+002,2.8002e+002,2.8002e+002,2.4001e+002,2.0001e+002,3.2002e+002,4.0003e+002,6.0007e+002,4.8005e+002,2.8002e+002,3.2002e+002,2.8002e+002,3.6003e+002,4.8005e+002,4.4004e+002,5.6006e+002
2021-01-07 03:45:00 PST,2.7715e+004,2.5209e+003,3.4817e+003,8.2176e+003,1.1974e+004,1.5203e+003,5.6006e+002,2.8002e+002,2.0001e+002,4.4004e+002,2.0001e+002,3.6003e+002,2.0001e+002,2.8002e+002,2.8002e+002,5.6006e+002,4.8005e+002,4.0003e+002,5.2005e+002,4.0003e+002,3.2002e+002,5.2005e+002,6.4008e+002,2.8002e+002,3.2002e+002
